id_visita,idPais,idDepartamento,idTiempo,idMotivo,idVia,noches_estadia,gasto_total
837,3,1,631,2,2,9,2025
838,1,7,632,5,1,9,787
839,2,2,633,3,1,7,1700
840,2,3,545,4,2,7,2269
841,2,3,314,3,2,2,891
842,2,8,625,2,2,2,1268
843,3,1,634,5,1,10,2295
844,2,6,635,2,1,11,335
845,2,5,636,4,2,1,441
846,3,1,637,2,1,7,1909
847,2,6,638,3,1,5,2357
848,3,4,639,2,1,1,1053
849,2,3,640,2,2,7,1324
850,8,5,449,3,2,7,2264
851,2,3,641,2,2,10,601
852,8,3,642,4,2,3,2213
853,2,2,601,1,1,3,864
854,5,5,180,1,2,4,459
855,2,2,630,4,1,7,1870
856,3,4,643,3,2,7,822
857,2,8,630,2,2,11,1084
858,3,1,644,3,2,8,2133
859,5,5,266,3,2,9,1548
860,3,6,266,2,2,5,1949
861,3,7,645,2,1,10,349
862,2,3,646,3,1,11,394
863,2,3,534,2,2,8,2228
864,3,2,647,2,1,1,777
865,2,7,376,2,2,11,2176
866,2,4,648,2,2,2,2462
867,2,2,195,5,2,8,2214
868,2,7,130,3,2,8,1495
869,3,7,649,2,2,9,456
870,3,4,157,5,1,7,993
871,1,2,650,2,1,8,1248
872,2,5,651,3,1,2,813
873,8,3,348,3,1,8,344
874,3,7,652,2,1,3,1585
875,1,4,653,2,2,10,1630
876,7,4,654,2,2,4,1127
877,5,6,232,2,1,7,506
878,2,4,291,1,1,7,2360
879,2,8,635,2,2,6,2427
880,2,4,596,2,2,1,1707
881,8,5,655,3,2,9,1098
882,8,8,656,1,2,3,1208
883,5,3,623,3,1,10,1013
884,4,1,360,5,2,4,219
885,1,1,657,1,2,2,1080
886,3,8,658,3,2,5,175
887,3,2,659,3,1,6,1732
888,2,4,660,2,2,11,1737
889,2,8,661,3,1,6,1145
890,2,2,662,4,2,11,1654
891,2,2,370,1,2,1,548
892,5,3,663,2,2,4,1318
893,2,2,664,5,2,10,2035
894,4,6,665,1,2,4,1945
895,2,6,666,2,2,3,1253
896,2,1,667,3,1,7,1625
897,7,5,668,4,2,4,1737
898,5,4,669,2,1,7,806
899,2,3,434,2,2,3,1643
900,3,5,670,3,2,4,837
901,2,2,671,2,2,3,1556
902,8,3,672,3,1,4,2348
903,3,7,673,2,2,10,1270
904,2,2,126,3,2,4,1359
905,3,5,674,5,2,4,2178
906,4,1,403,1,1,3,1234
907,5,6,675,2,1,11,450
908,7,6,676,3,2,6,752
909,2,6,677,2,1,5,1420
910,4,3,185,4,2,6,1709
911,5,2,678,2,2,7,1563
912,5,7,679,3,1,4,2412
913,2,6,674,2,1,11,1635
914,4,2,188,3,1,9,1889
915,3,6,680,2,2,1,889
916,4,5,569,5,2,8,1012
917,2,8,681,3,1,2,1291
918,2,1,682,5,2,3,1582
919,2,2,612,3,1,2,1909
920,3,3,272,2,1,10,2265
921,3,6,683,2,1,6,697
922,3,5,49,2,2,5,1522
923,3,6,21,4,2,7,804
924,7,7,455,5,2,9,1451
925,2,1,138,1,1,7,1776
926,2,8,23,3,2,11,1431
927,4,4,146,2,2,9,1446
928,3,6,675,2,1,5,2029
929,3,1,514,1,2,3,2053
930,3,2,319,2,2,3,2279
931,3,1,462,2,1,4,205
932,2,5,164,3,1,2,1794
933,3,4,684,2,2,3,2058
934,6,5,638,3,1,11,1383
935,3,2,685,2,2,9,2334
936,2,3,686,2,1,9,1158
937,5,7,687,2,2,8,662
938,2,8,688,1,2,2,2290
939,2,5,689,3,2,9,1313
940,4,2,451,2,2,5,437
941,2,4,690,2,2,8,2354
942,8,8,653,4,1,6,1641
943,2,8,483,3,1,2,1064
944,5,2,691,3,1,1,2174
945,3,5,640,3,2,4,2389
946,2,2,692,2,1,4,1544
947,5,2,640,1,1,7,1890
948,8,6,600,1,2,2,436
949,5,2,693,2,2,4,2212
950,3,7,459,1,2,10,1060
951,6,5,31,3,2,11,651
952,2,5,694,3,1,1,305
953,2,5,695,3,2,7,595
954,2,6,128,1,2,11,1193
955,5,5,696,1,1,3,285
956,7,8,583,2,2,8,1796
957,3,2,697,3,2,1,1268
958,1,1,698,4,2,1,1629
959,5,7,357,3,2,9,2335
960,2,8,167,4,2,5,1080
961,2,6,406,1,1,11,886
962,8,7,591,3,2,4,183
963,2,1,699,3,2,4,1827
964,3,7,25,3,2,8,2277
965,2,3,233,3,2,9,2179
966,2,4,417,3,1,7,1740
967,3,1,359,5,2,8,1149
968,2,2,700,2,1,2,1463
969,1,6,661,1,2,10,615
970,2,5,362,3,1,7,889
971,5,5,701,5,1,4,887
972,5,1,320,3,2,8,1626
973,5,1,702,5,1,10,1126
974,1,1,703,2,2,8,2146
975,2,2,704,2,1,10,2269
976,2,5,705,3,2,2,1928
977,2,4,706,1,2,9,129
978,4,3,707,3,2,6,2498
979,6,2,453,3,1,11,2038
980,2,4,412,2,1,5,1055
981,5,5,708,4,2,9,278
982,2,5,709,2,1,3,826
983,2,5,710,2,1,5,1302
984,5,5,614,2,1,5,1778
985,2,6,711,5,2,8,1960
986,3,5,160,3,2,9,614
987,3,1,604,3,2,9,1719
988,5,5,234,2,2,5,1736
989,3,4,712,2,2,2,217
990,3,3,713,3,2,10,2228
991,3,6,714,2,1,6,496
992,2,3,715,3,1,4,1863
993,5,3,716,2,1,9,2386
994,2,3,717,1,1,8,1288
995,2,2,264,1,1,6,1485
996,3,5,665,3,2,2,1356
997,4,4,391,2,1,3,2333
998,2,5,517,2,2,2,829
999,2,3,718,3,2,6,2015
1000,2,5,719,1,2,4,1606
1001,2,2,720,1,2,1,176
1002,3,8,380,3,1,9,1304
1003,2,5,199,2,1,6,2139
1004,5,5,721,2,2,2,335
1005,5,3,722,2,2,3,1727
1006,5,6,723,2,2,8,747
1007,3,8,189,2,1,9,271
1008,2,6,724,2,2,9,2096
1009,2,5,725,3,1,5,1645
1010,3,8,597,2,2,4,166
1011,2,3,438,3,1,5,976
1012,5,6,332,2,2,1,1288
1013,2,4,726,1,2,3,239
1014,2,8,727,2,2,11,490
1015,2,6,728,2,2,9,544
1016,2,1,729,2,2,8,1966
1017,1,6,730,4,1,4,2081
1018,2,4,424,3,2,1,1767
1019,4,2,573,3,1,3,1569
1020,3,4,731,4,2,4,1889
1021,4,8,732,1,2,4,2440
1022,3,1,58,2,2,1,1315
1023,8,3,733,2,1,6,2286
1024,2,4,428,1,2,11,400
1025,3,1,329,3,2,11,2147
1026,2,6,734,2,2,9,1503
1027,2,7,735,1,1,8,1640
1028,3,1,314,3,2,2,1510
1029,3,7,55,1,1,7,2146
1030,2,3,736,3,2,3,2371
1031,2,5,737,3,2,6,1182
1032,3,8,738,3,2,2,1064
1033,3,2,177,1,2,8,2118
1034,2,7,607,3,2,4,1113
1035,8,5,739,2,2,6,1466
1036,8,3,740,3,2,3,2476
1037,4,5,701,2,1,1,1535
1038,7,2,492,2,2,2,661
1039,2,3,377,3,2,10,2268
1040,6,5,741,2,2,8,329
1041,2,2,697,2,2,6,1524
1042,2,7,742,2,2,4,1656
1043,7,1,217,2,2,9,502
1044,2,5,461,2,2,7,1051
1045,3,1,540,2,2,1,348
1046,2,6,80,3,2,6,1328
1047,3,4,279,3,2,4,2018
1048,3,1,743,1,1,6,1955
1049,2,1,744,2,2,11,1921
1050,2,6,504,3,1,8,2047
1051,3,3,354,2,1,9,1711
1052,3,4,475,2,1,3,1544
1053,2,6,745,3,1,2,687
1054,8,4,676,3,2,10,1872
1055,2,4,720,3,2,7,1452
1056,4,1,714,3,1,7,386
1057,2,3,746,3,2,3,1100
1058,2,5,51,4,2,5,1041
1059,2,2,484,1,2,10,431
1060,2,3,747,2,2,8,1239
1061,2,4,75,3,1,3,1769
1062,2,1,85,2,2,8,368
1063,2,5,748,3,1,3,321
1064,2,3,749,3,2,4,586
1065,3,8,750,2,2,3,644
1066,8,2,751,2,2,5,2104
1067,2,4,592,2,2,8,1344
1068,5,1,341,2,2,5,1321
1069,5,6,752,3,2,7,2246
1070,3,4,297,3,2,4,529
1071,1,2,753,3,1,10,2064
1072,6,2,687,3,2,2,2419
1073,2,2,165,2,2,6,1881
1074,3,8,754,2,1,5,1632
1075,3,8,121,5,2,8,294
1076,2,8,755,3,2,8,1332
1077,2,7,251,2,1,1,2494
1078,8,8,319,3,1,11,1710
1079,5,2,207,2,1,8,1816
1080,2,5,756,1,2,3,2283
1081,2,4,757,3,1,2,1005
1082,8,4,758,2,2,11,1230
1083,2,3,759,2,1,10,907
1084,5,7,138,2,1,4,2056
1085,2,8,406,2,2,10,2206
1086,2,2,760,2,1,8,1782
1087,2,2,164,2,1,5,648
1088,2,1,761,2,2,11,1325
1089,2,6,762,3,2,7,596
1090,3,1,763,2,1,8,2090
1091,3,3,764,2,2,3,2435
1092,2,5,765,3,1,7,129
1093,5,7,144,3,1,7,1156
1094,3,6,392,5,1,9,2078
1095,2,4,175,3,2,3,1180
1096,2,1,766,2,2,6,701
1097,2,1,109,3,1,7,1719
1098,6,4,407,4,2,9,402
1099,5,5,767,5,1,4,1522
1100,2,4,768,1,1,4,1613
1101,5,5,769,3,2,11,1406
1102,2,4,770,3,1,5,1572
1103,2,6,380,2,2,10,1508
1104,3,2,21,3,2,5,584
1105,5,8,771,3,2,1,488
1106,2,7,535,2,1,8,134
1107,4,7,692,5,1,8,2082
1108,2,5,772,2,2,9,2281
1109,2,8,478,2,2,3,2296
1110,6,8,98,2,2,6,1954
1111,3,1,97,2,2,11,590
1112,5,8,773,3,2,10,182
1113,5,8,97,2,1,9,916
1114,8,1,360,1,1,4,757
1115,2,2,774,2,2,9,467
1116,2,2,775,3,1,6,1822
1117,5,5,776,3,1,4,1151
1118,3,7,175,5,1,6,1690
1119,3,2,601,5,2,6,867
1120,2,8,777,2,1,4,329
1121,2,1,778,3,1,10,1323
1122,3,5,779,4,1,5,1791
1123,2,8,656,2,2,1,281
1124,2,6,168,2,2,9,586
1125,2,8,634,3,1,11,1118
1126,2,3,780,3,2,11,1071
1127,5,5,407,5,2,7,1847
1128,5,4,15,3,2,5,466
1129,2,6,764,3,2,5,1737
1130,2,7,781,5,2,6,1739
1131,3,1,782,2,2,11,699
1132,2,5,409,3,2,8,287
1133,7,5,535,1,2,11,2331
1134,5,5,232,3,2,3,2064
1135,1,2,294,2,1,8,2162
1136,3,2,683,3,2,3,2035
1137,2,1,467,2,1,10,712
1138,3,7,402,4,2,5,2325
1139,2,7,783,2,1,11,2206
1140,2,6,39,3,1,5,1147
1141,2,7,784,2,2,2,1658
1142,2,5,785,3,2,1,2070
1143,2,3,297,2,1,3,1074
1144,2,8,324,5,1,10,2358
1145,3,8,786,3,2,4,272
1146,6,3,353,1,1,7,1538
1147,2,8,787,3,2,7,2129
1148,3,8,788,3,1,9,1041
1149,2,3,789,2,2,4,611
1150,8,8,487,2,2,3,1045
1151,2,2,790,2,2,3,1640
1152,4,1,791,2,2,10,1793
1153,2,5,73,2,1,10,1618
1154,5,1,397,3,1,1,1792
1155,2,2,649,4,1,6,1105
1156,2,7,792,3,1,4,1851
1157,2,5,793,2,2,5,1261
1158,2,7,340,3,2,2,889
1159,7,5,794,3,1,8,905
1160,3,4,741,3,2,10,1106
1161,2,1,795,3,1,3,412
1162,6,3,796,2,2,7,2472
1163,3,3,147,5,1,9,2361
1164,6,4,797,3,2,9,789
1165,2,6,651,3,1,8,1710
1166,1,6,56,2,1,3,905
1167,2,1,762,2,1,5,2335
1168,3,8,512,3,2,10,2275
1169,2,4,798,5,2,1,925
1170,3,5,799,3,2,7,1156
1171,3,2,523,2,1,11,2292
1172,2,2,800,3,2,4,150
1173,6,6,801,2,1,9,2222
1174,6,6,363,2,1,10,1399
1175,6,2,802,5,1,8,439
1176,6,4,803,3,2,10,2047
1177,5,3,804,3,1,7,2007
1178,6,1,17,2,1,10,1174
1179,1,6,701,2,1,4,261
1180,2,6,78,2,2,2,176
1181,5,2,2,3,2,3,335
1182,1,3,805,2,2,8,1989
1183,5,7,373,2,2,6,195
1184,2,2,806,3,2,3,374
1185,2,8,341,3,1,10,1110
1186,5,8,807,3,2,11,2345
1187,8,7,686,2,2,2,1242
1188,2,6,614,2,2,8,2056
1189,2,4,22,2,1,9,286
1190,2,2,784,3,2,7,801
1191,3,1,33,3,2,5,1774
1192,2,7,441,2,2,8,1105
1193,3,8,808,3,1,3,910
1194,6,6,267,3,2,4,2103
1195,5,6,809,1,2,11,2048
1196,2,6,219,2,2,3,2303
1197,8,6,511,3,2,3,1719
1198,3,7,610,3,1,8,1695
1199,2,6,758,2,1,3,2129
1200,3,5,512,4,1,6,848
1201,3,5,179,1,2,7,2249
1202,7,2,689,2,2,1,1027
1203,8,7,411,3,2,11,2055
1204,2,4,174,2,2,8,307
1205,2,5,26,5,2,8,527
1206,2,6,466,2,1,11,989
1207,5,7,430,5,2,4,782
1208,5,7,584,1,1,8,585
1209,2,6,350,3,2,6,1076
1210,2,7,699,3,2,7,1485
1211,8,6,679,2,2,3,2015
1212,1,5,810,2,1,3,1363
1213,2,5,285,2,1,11,1551
1214,5,4,811,3,1,10,2073
1215,3,3,437,2,2,10,2472
1216,2,6,812,2,1,9,1804
1217,2,4,522,3,2,10,1156
1218,2,4,587,5,1,10,1031
1219,2,8,813,3,1,9,1844
1220,3,3,814,1,1,3,148
1221,2,7,519,1,2,9,1947
1222,2,4,104,2,1,3,1955
1223,3,3,815,1,1,4,518
1224,2,4,816,3,2,3,1410
1225,5,4,817,3,2,5,2195
1226,2,8,818,2,2,4,968
1227,3,3,609,3,2,9,952
1228,6,4,819,2,2,2,369
1229,2,6,615,1,2,10,178
1230,3,5,187,5,2,8,730
1231,2,6,820,3,2,3,2226
1232,1,7,821,3,1,9,1413
1233,7,5,822,3,2,2,1178
1234,2,8,823,2,1,7,634
1235,5,4,430,2,2,6,1847
1236,2,6,542,5,1,8,1640
1237,6,7,824,2,2,3,2391
1238,2,8,825,3,2,6,446
1239,7,1,481,3,2,11,976
1240,2,8,826,5,1,2,725
1241,3,1,465,2,1,11,880
1242,6,6,305,5,1,10,1449
1243,4,6,414,2,2,10,1040
1244,2,8,827,5,2,7,1230
1245,3,6,828,2,2,3,852
1246,2,1,829,2,2,5,510
1247,2,8,830,2,2,3,1715
1248,2,8,715,4,2,10,1317
1249,2,8,562,2,2,1,1716
1250,3,8,831,3,2,1,317
1251,2,6,182,3,2,10,918
1252,3,7,832,2,1,4,1088
1253,2,2,833,2,2,5,1883
1254,2,2,713,3,1,1,2002
1255,5,2,370,2,2,10,2292
1256,2,6,834,1,2,11,406
1257,2,4,566,2,1,3,2130
1258,2,7,835,2,1,3,1413
1259,3,3,750,2,1,2,880
1260,3,3,836,3,1,6,1951
1261,2,8,77,1,1,2,1920
1262,2,7,837,2,1,4,492
1263,4,5,838,3,1,5,420
1264,6,4,835,2,1,3,2070
1265,2,2,557,1,2,1,681
1266,3,1,839,5,1,1,822
1267,2,2,217,3,2,1,1610
1268,2,2,553,3,1,6,309
1269,2,5,840,1,2,4,131
1270,3,4,805,3,2,6,2429
1271,2,2,320,2,1,11,1175
1272,1,3,841,3,2,1,2074
1273,3,1,842,3,1,5,2131
1274,2,3,349,2,2,1,1970
1275,5,2,449,2,2,4,933
1276,2,7,581,2,1,9,1335
1277,2,6,540,3,2,6,2240
1278,2,7,756,3,1,4,1338
1279,2,1,648,2,2,10,617
1280,2,1,754,1,1,7,1339
1281,2,5,834,3,1,11,1888
1282,2,5,843,3,1,10,2499
1283,2,1,145,5,1,10,2130
1284,6,1,844,2,2,1,832
1285,2,7,596,3,1,1,2416
1286,2,4,309,3,1,5,2195
1287,6,3,247,3,2,7,1359
1288,3,2,797,3,2,9,525
1289,3,8,845,5,1,9,1333
1290,2,1,846,2,1,10,1241
1291,3,4,847,3,2,8,492
1292,2,6,848,4,2,11,2323
1293,5,2,849,2,2,2,1091
1294,6,1,850,3,2,1,1502
1295,3,4,473,4,2,3,265
1296,2,5,362,2,2,1,857
1297,3,5,851,3,2,1,2029
1298,3,5,852,2,1,8,509
1299,3,6,853,1,1,3,458
1300,3,3,854,2,2,2,349
1301,5,2,228,2,2,6,1019
1302,3,3,595,3,1,1,1237
1303,6,3,221,2,1,2,2376
1304,7,3,855,2,1,4,1551
1305,2,5,856,2,1,7,1602
1306,5,8,394,5,2,2,1374
1307,2,2,36,2,2,4,599
1308,5,7,857,5,1,4,1856
1309,2,5,858,2,2,8,948
1310,3,8,535,3,2,7,854
1311,5,3,571,3,2,7,1662
1312,2,7,859,2,2,9,2100
1313,7,4,860,3,2,3,955
1314,3,4,185,2,2,3,586
1315,2,1,861,5,2,10,1858
1316,2,8,334,3,1,9,2101
1317,8,6,576,2,1,2,218
1318,2,8,467,3,1,3,827
1319,5,4,731,5,1,9,969
1320,5,4,123,3,2,10,2246
1321,8,4,530,2,2,6,2158
1322,5,6,302,3,2,5,1848
1323,3,4,862,3,2,9,1389
1324,1,8,863,1,2,7,522
1325,7,3,89,2,2,2,1904
1326,5,5,864,2,2,10,598
1327,2,2,310,5,1,9,583
1328,2,5,865,2,1,11,2002
1329,3,2,866,3,2,6,138
1330,3,7,106,3,1,3,1899
1331,2,1,514,4,2,1,2318
1332,2,2,867,2,1,4,865
1333,3,2,868,3,2,11,1314
1334,2,1,869,3,2,8,443
1335,2,6,304,2,1,5,1094
1336,2,2,546,2,2,5,1662
1337,5,1,870,2,1,2,2213
1338,3,2,871,2,2,4,1317
1339,2,5,872,2,1,4,2128
1340,2,7,674,2,2,11,1814
1341,3,1,100,3,2,9,709
1342,5,3,873,4,1,7,515
1343,3,4,874,4,1,7,240
1344,2,8,875,3,1,9,1421
1345,2,2,173,1,2,9,1208
1346,4,2,212,5,2,5,2378
1347,2,5,876,1,2,1,861
1348,3,5,877,3,2,2,1508
1349,2,3,878,3,1,11,2259
1350,2,1,711,2,2,8,696
1351,2,4,679,3,1,6,1715
1352,3,3,183,2,2,10,1556
1353,2,8,503,3,2,8,956
1354,2,3,879,3,2,3,2246
1355,2,6,880,2,2,3,1714
1356,2,4,123,5,2,6,1153
1357,2,3,614,2,2,11,841
1358,2,2,348,2,1,4,2291
1359,2,3,691,2,1,4,1545
1360,5,8,304,2,1,11,829
1361,3,8,881,4,1,4,856
1362,2,4,882,2,2,2,2428
1363,2,7,113,2,2,7,2193
1364,3,5,530,2,2,5,2209
1365,2,5,600,2,2,5,1780
1366,2,4,883,2,1,7,1824
1367,3,7,884,3,2,5,1137
1368,1,2,885,2,2,1,1029
1369,3,6,792,3,1,2,1225
1370,2,3,492,3,2,5,1250
1371,4,1,814,2,1,7,2456
1372,2,5,277,4,1,10,2116
1373,4,2,886,1,2,2,203
1374,2,1,160,2,1,8,271
1375,2,4,887,4,2,5,2066
1376,3,7,888,1,1,9,1720
1377,8,3,880,3,2,6,662
1378,1,3,606,3,2,3,671
1379,3,3,755,3,1,6,2450
1380,5,1,471,4,2,9,1756
1381,3,7,889,3,1,1,2468
1382,5,7,633,2,2,1,2093
1383,7,8,890,2,1,8,587
1384,2,3,300,2,2,7,1587
1385,2,6,891,2,1,11,695
1386,8,7,376,2,2,11,376
1387,8,7,776,2,2,1,1013
1388,2,7,282,2,1,8,807
1389,2,8,892,3,1,5,1761
1390,6,8,893,3,1,9,2289
1391,3,1,894,2,2,3,959
1392,3,5,779,2,1,5,2233
1393,2,4,828,2,2,7,611
1394,1,6,656,3,1,10,1294
1395,2,7,503,2,2,11,234
1396,2,8,895,1,2,8,460
1397,2,2,741,5,1,3,1690
1398,1,3,780,2,1,1,267
1399,5,2,450,2,1,6,1330
1400,5,5,182,1,1,5,221
1401,2,2,214,3,1,11,1318
1402,1,8,896,2,2,5,519
1403,5,5,897,2,1,11,1879
1404,5,2,252,3,1,11,1411
1405,6,5,898,2,2,6,697
1406,2,7,618,2,1,3,852
1407,3,1,835,3,1,5,1611
1408,1,8,693,3,1,10,827
1409,5,1,179,2,2,11,468
1410,3,7,899,3,2,1,1857
1411,2,7,900,2,1,8,427
1412,3,4,634,2,2,9,181
1413,3,4,680,2,1,4,282
1414,2,2,406,3,1,5,376
1415,4,7,491,3,1,7,2318
1416,2,6,222,1,1,10,2282
1417,2,7,42,2,2,5,1577
1418,5,6,39,4,2,4,651
1419,3,1,678,3,2,8,1410
1420,2,3,901,2,1,11,720
1421,2,7,116,2,2,11,1470
1422,2,7,390,2,1,6,507
1423,2,3,902,2,2,2,304
1424,2,6,903,5,1,11,1021
1425,2,8,85,2,2,4,2052
1426,2,2,883,2,2,3,1772
1427,3,7,585,3,1,2,1138
1428,1,6,647,2,1,6,1035
1429,3,4,809,2,2,11,181
1430,5,1,881,2,1,10,1270
1431,2,2,689,2,2,1,2201
1432,5,1,319,1,2,10,1092
1433,3,6,16,2,1,4,1261
1434,3,6,540,2,1,8,2173
1435,2,1,904,2,2,5,2101
1436,2,2,732,2,1,3,2450
1437,3,2,391,3,2,2,768
1438,2,5,905,1,2,11,2040
1439,4,1,906,2,2,11,1018
1440,2,7,654,3,1,6,174
1441,2,6,907,3,1,4,1512
1442,3,1,908,3,2,7,679
1443,4,7,909,3,2,8,292
1444,2,1,260,3,2,9,570
1445,3,3,883,3,1,7,2347
1446,2,5,853,3,2,9,1149
1447,3,2,432,2,2,4,1671
1448,5,8,821,3,2,1,1314
1449,4,3,772,3,1,7,1988
1450,2,5,505,2,2,2,856
1451,2,3,802,2,2,10,2360
1452,3,5,67,3,1,11,1445
1453,2,8,577,1,2,9,628
1454,5,8,37,2,1,6,1325
1455,3,5,174,1,2,9,2381
1456,2,4,910,3,2,8,1305
1457,7,1,911,2,2,9,556
1458,2,7,912,2,1,7,1778
1459,6,5,184,2,2,11,1289
1460,7,8,223,5,2,3,741
1461,5,6,360,1,2,10,907
1462,2,8,309,2,2,5,458
1463,1,6,836,2,2,3,302
1464,5,6,418,1,1,3,825
1465,2,6,913,2,2,7,575
1466,2,8,203,4,2,6,793
1467,2,3,300,3,2,5,1260
1468,6,2,155,3,2,5,1854
1469,4,2,602,3,2,11,1183
1470,8,8,757,2,2,8,1609
1471,5,4,914,2,2,1,1886
1472,3,5,915,4,1,4,1696
1473,2,2,916,2,1,5,1157
1474,2,3,569,2,2,9,1887
1475,2,8,268,3,1,1,810
1476,3,6,586,5,1,9,934
1477,1,6,339,2,2,6,1902
1478,6,6,917,3,2,3,422
1479,2,2,412,2,1,3,2044
1480,5,8,609,1,1,11,450
1481,3,8,918,2,1,11,988
1482,3,2,486,2,1,4,462
1483,3,1,919,2,2,5,1545
1484,2,1,75,3,2,9,193
1485,8,2,920,2,1,6,498
1486,5,7,462,3,2,5,881
1487,5,4,771,3,1,6,2214
1488,2,4,921,5,1,6,1228
1489,2,4,919,3,2,9,2023
1490,2,7,922,2,2,10,1246
1491,5,6,93,2,1,7,880
1492,8,7,923,5,2,7,762
1493,2,7,16,4,1,4,272
1494,5,7,123,2,1,5,1167
1495,3,2,149,3,2,7,2230
1496,2,3,363,2,2,8,2328
1497,5,7,924,1,1,6,125
1498,5,1,925,2,2,8,2135
1499,2,7,798,2,2,9,2283
1500,2,6,926,3,2,1,1340
1501,3,8,515,1,1,4,1731
1502,2,1,293,1,2,9,1740
1503,8,4,217,2,1,5,2281
1504,3,5,208,4,2,11,2359
1505,2,5,322,3,2,4,1087
1506,2,5,927,3,2,9,710
1507,8,4,928,5,2,2,904
1508,5,4,26,2,1,2,909
1509,5,2,929,2,1,11,2446
1510,2,1,95,4,2,8,165
1511,1,7,930,2,2,8,317
1512,2,8,931,1,1,5,1035
1513,3,3,932,1,2,6,1553
1514,8,1,933,2,2,11,1590
1515,2,8,455,1,2,5,349
1516,3,4,934,2,1,8,245
1517,2,4,635,3,2,6,943
1518,3,6,935,3,1,6,851
1519,2,7,936,2,2,7,1514
1520,1,2,320,5,2,2,1647
1521,2,1,818,3,2,9,426
1522,3,2,49,3,1,3,273
1523,4,2,197,5,1,9,490
1524,6,7,319,2,1,10,981
1525,3,8,797,3,2,5,269
1526,3,3,503,5,2,1,682
1527,2,6,39,2,2,10,236
1528,2,7,290,1,2,4,1669
1529,3,8,177,3,1,6,579
1530,2,3,937,2,2,3,120
1531,2,4,31,2,1,6,994
1532,2,3,393,3,2,11,1314
1533,3,2,938,2,2,1,142
1534,2,2,581,1,1,10,269
1535,2,3,939,2,2,10,2049
1536,2,4,940,3,2,9,2290
1537,3,5,941,2,2,9,1588
1538,3,5,322,3,1,11,976
1539,3,3,173,3,2,4,2455
1540,5,7,942,5,2,2,842
1541,2,2,608,3,1,11,366
1542,2,2,943,2,2,8,549
1543,2,6,944,1,2,7,1512
1544,3,2,945,2,2,1,939
1545,5,4,946,5,2,6,929
1546,2,8,740,4,2,10,1837
1547,3,1,774,2,1,5,143
1548,3,4,579,2,2,2,1200
1549,6,1,947,5,2,5,509
1550,5,2,404,5,2,6,195
1551,3,8,948,3,2,10,279
1552,3,3,949,5,2,6,784
1553,6,4,950,5,2,2,183
1554,6,4,951,3,2,1,855
1555,3,1,909,3,2,4,635
1556,3,2,101,3,2,4,249
1557,3,8,952,2,2,9,1550
1558,2,2,953,2,2,1,819
1559,3,7,214,3,2,11,136
1560,2,7,647,3,2,10,1741
1561,8,1,809,2,1,11,370
1562,3,2,837,5,1,1,735
1563,7,3,174,1,2,8,974
1564,3,4,896,2,1,5,1605
1565,5,5,734,2,1,9,2497
1566,2,4,433,4,2,6,1592
1567,3,1,101,2,2,10,1459
1568,3,1,780,3,1,3,2021
1569,2,8,954,2,2,1,1136
1570,4,2,278,2,1,10,415
1571,2,3,884,5,1,6,1349
1572,3,1,143,3,1,11,424
1573,2,2,955,1,2,3,943
1574,4,8,898,2,1,4,1353
1575,2,2,476,3,2,3,282
1576,3,7,154,2,1,7,1537
1577,2,4,956,1,2,11,930
1578,2,4,545,5,2,11,139
1579,1,2,5,3,1,9,839
1580,2,6,278,2,2,5,1544
1581,3,6,799,3,2,6,1694
1582,2,8,402,3,2,5,2217
1583,2,3,806,1,2,3,1235
1584,3,5,957,3,1,3,1853
1585,3,6,958,2,2,4,2116
1586,3,3,729,3,2,5,2368
1587,3,7,246,3,1,7,295
1588,2,2,396,1,2,9,536
1589,2,2,339,5,2,5,1805
1590,2,5,587,5,2,2,1232
1591,5,1,242,3,2,9,347
1592,7,7,959,3,2,5,1006
1593,2,6,108,1,2,6,1918
1594,2,8,424,2,1,9,2182
1595,2,6,960,3,2,4,468
1596,6,8,463,3,1,11,1087
1597,5,7,564,2,1,3,2483
1598,2,8,772,3,2,4,2089
1599,3,8,944,3,1,8,388
1600,2,2,422,2,2,7,2314
1601,3,3,961,3,1,7,2472
1602,5,7,247,3,2,11,1608
1603,2,4,962,3,2,1,1327
1604,4,5,912,3,1,2,1259
1605,3,7,735,2,1,3,1503
1606,2,5,963,2,2,1,1974
1607,3,1,964,1,2,9,2352
1608,3,1,965,4,1,9,687
1609,8,8,187,5,1,5,1764
1610,2,4,303,3,2,11,2441
1611,2,3,966,3,2,11,2482
1612,3,3,831,5,1,4,1275
1613,3,5,266,3,1,3,262
1614,2,2,322,2,1,9,889
1615,6,3,617,3,2,2,1859
1616,2,8,967,3,1,8,2328
1617,2,4,500,1,2,7,1573
1618,4,8,100,1,1,2,1577
1619,2,3,968,5,2,3,1291
1620,2,1,773,2,2,2,1464
1621,3,1,969,3,1,11,971
1622,2,4,219,1,2,3,1135
1623,6,1,863,2,2,4,655
1624,3,2,625,3,2,5,2309
1625,3,5,213,1,1,2,2080
1626,2,2,970,3,2,7,306
1627,2,1,273,2,2,4,2141
1628,3,6,842,2,2,11,623
1629,3,6,575,1,1,1,852
1630,5,5,318,1,2,4,2373
1631,2,1,256,3,1,9,1224
1632,3,4,971,2,1,5,2209
1633,2,1,458,3,2,2,2404
1634,3,2,556,2,1,6,2379
1635,3,7,171,2,2,7,2495
1636,2,5,161,2,2,2,719
