id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio
533,2023-08-09,San Salvador,Rural,39,114,63
534,2021-11-11,Ahuachapan,Rural,185,6,130
535,2021-10-28,Ahuachapan,Playa,90,101,91
536,2023-12-24,Ahuachapan,Montaña,25,119,103
537,2024-04-04,La Libertad,Playa,87,123,201
538,2021-02-01,La Paz,Ciudad,46,174,222
539,2023-02-22,La Paz,Montaña,181,81,234
540,2023-02-25,San Salvador,Ciudad,52,68,161
541,2022-10-01,San Salvador,Ciudad,164,126,124
542,2021-07-27,Ahuachapan,Ciudad,103,153,73
543,2024-04-02,La Paz,Montaña,142,39,97
544,2021-01-08,San Salvador,Ciudad,69,30,185
545,2021-05-04,San Salvador,Playa,84,52,187
546,2024-07-17,Usulutan,Rural,77,128,127
547,2024-08-12,Santa Ana,Montaña,91,78,155
548,2023-10-23,La Paz,Montaña,69,82,71
549,2024-05-23,Santa Ana,Montaña,77,46,82
550,2021-02-18,La Paz,Rural,86,30,240
551,2024-07-23,San Miguel,Playa,62,87,86
552,2022-11-03,Santa Ana,Ciudad,123,128,74
553,2024-03-17,Usulutan,Montaña,181,127,164
554,2023-11-25,San Salvador,Playa,162,108,151
555,2023-05-15,La Libertad,Ciudad,55,38,51
556,2023-02-18,Ahuachapan,Rural,75,67,249
557,2024-02-11,San Salvador,Playa,188,156,83
558,2022-03-14,Usulutan,Montaña,161,105,80
559,2021-03-26,San Miguel,Rural,81,46,200
560,2022-07-02,San Miguel,Montaña,191,117,212
561,2024-08-26,Ahuachapan,Playa,89,16,123
562,2022-10-11,Ahuachapan,Playa,72,30,111
563,2022-06-04,Usulutan,Montaña,104,77,133
564,2024-08-24,La Paz,Playa,132,13,179
565,2024-02-14,San Miguel,Rural,35,59,158
566,2022-08-31,Sonsonate,Rural,182,123,56
567,2021-06-05,Usulutan,Playa,151,115,185
568,2023-01-30,La Libertad,Ciudad,104,68,104
569,2024-02-23,Ahuachapan,Ciudad,199,75,241
570,2023-04-20,San Salvador,Montaña,71,111,136
571,2021-07-26,Usulutan,Rural,105,63,232
572,2022-01-03,Sonsonate,Montaña,122,59,63
573,2024-04-02,San Miguel,Playa,178,139,162
574,2024-07-07,San Salvador,Rural,85,90,201
575,2023-08-23,La Libertad,Montaña,116,152,46
576,2024-07-02,Santa Ana,Ciudad,72,42,156
577,2023-07-25,Santa Ana,Rural,79,126,127
578,2021-03-14,Sonsonate,Rural,81,14,186
579,2023-09-13,La Paz,Montaña,109,93,41
580,2021-08-18,Usulutan,Rural,127,138,196
581,2023-07-01,La Paz,Montaña,65,24,51
582,2023-04-13,La Libertad,Ciudad,67,23,144
583,2023-02-11,San Salvador,Playa,157,53,187
584,2023-02-06,Ahuachapan,Rural,134,64,92
585,2022-10-04,San Miguel,Playa,39,85,178
586,2022-08-02,Santa Ana,Montaña,98,10,146
587,2024-02-04,Sonsonate,Rural,139,176,184
588,2023-07-27,La Libertad,Montaña,44,113,117
589,2023-06-02,Santa Ana,Playa,49,150,137
590,2021-06-02,Usulutan,Playa,150,17,35
591,2022-05-11,San Salvador,Rural,133,141,181
592,2022-01-04,San Salvador,Montaña,42,148,249
593,2023-03-31,La Paz,Montaña,189,23,132
594,2024-03-19,San Miguel,Playa,103,144,94
595,2024-07-23,Sonsonate,Playa,46,36,186
596,2024-03-06,Usulutan,Ciudad,53,64,249
597,2021-04-24,La Paz,Rural,161,158,69
598,2024-05-28,San Salvador,Ciudad,123,116,106
599,2024-04-13,Usulutan,Ciudad,101,84,154
600,2022-04-12,Sonsonate,Rural,175,33,177
601,2024-01-03,San Miguel,Ciudad,187,92,70
602,2023-10-22,Usulutan,Rural,183,171,170
603,2023-05-09,Sonsonate,Montaña,174,36,118
604,2022-07-12,La Libertad,Rural,90,148,38
605,2023-05-05,Santa Ana,Ciudad,54,89,201
606,2021-10-09,Santa Ana,Ciudad,163,79,219
607,2021-12-12,San Salvador,Ciudad,159,148,115
608,2022-03-12,Sonsonate,Rural,36,8,132
609,2023-09-27,Santa Ana,Playa,196,77,85
610,2021-03-14,Santa Ana,Ciudad,117,66,111
611,2021-03-07,Sonsonate,Montaña,23,132,96
612,2021-10-15,San Salvador,Montaña,89,110,142
613,2024-12-23,Usulutan,Montaña,168,74,235
614,2021-01-08,San Salvador,Rural,53,9,201
615,2022-12-15,La Libertad,Playa,74,114,160
616,2023-10-14,La Paz,Rural,21,118,101
617,2023-02-21,Usulutan,Montaña,50,152,241
618,2024-11-15,Ahuachapan,Ciudad,139,104,246
619,2021-06-25,Santa Ana,Rural,141,26,110
620,2024-11-02,San Salvador,Playa,176,170,203
621,2022-08-26,La Paz,Montaña,98,54,112
622,2023-08-24,La Paz,Rural,134,40,51
623,2024-11-17,Sonsonate,Playa,106,52,248
624,2022-07-18,San Salvador,Ciudad,126,51,185
625,2023-03-09,San Salvador,Montaña,172,167,122
626,2021-09-05,Santa Ana,Rural,179,134,67
627,2022-10-04,La Libertad,Rural,194,126,223
628,2024-08-04,Sonsonate,Ciudad,74,81,118
629,2021-12-09,Santa Ana,Playa,24,28,234
630,2023-06-17,Santa Ana,Playa,187,50,218
631,2021-05-04,San Salvador,Montaña,42,53,107
632,2022-04-26,La Libertad,Playa,33,139,85
633,2024-02-24,Usulutan,Playa,164,46,198
634,2024-12-02,La Paz,Montaña,43,168,44
635,2021-08-01,Santa Ana,Montaña,30,155,226
636,2021-09-25,La Paz,Rural,184,149,116
637,2021-08-19,Sonsonate,Ciudad,42,67,137
638,2021-01-13,Ahuachapan,Playa,68,110,97
639,2021-06-20,La Libertad,Ciudad,48,87,60
640,2021-12-20,Sonsonate,Montaña,115,110,98
641,2024-12-09,San Salvador,Ciudad,75,133,222
642,2023-05-16,San Salvador,Ciudad,150,161,178
643,2024-10-19,Sonsonate,Rural,72,128,67
644,2021-11-08,San Miguel,Rural,199,87,212
645,2024-03-08,San Miguel,Ciudad,124,68,186
646,2023-12-09,Santa Ana,Playa,142,158,153
647,2024-01-09,Usulutan,Playa,140,51,213
648,2024-11-27,Santa Ana,Playa,152,35,206
649,2024-05-11,La Libertad,Rural,20,25,214
650,2022-12-01,San Salvador,Rural,159,46,51
651,2021-05-06,La Libertad,Ciudad,192,118,89
652,2022-02-13,Ahuachapan,Ciudad,111,123,194
653,2022-01-25,San Salvador,Playa,173,92,78
654,2024-08-10,Ahuachapan,Ciudad,196,85,121
655,2023-07-20,Santa Ana,Playa,39,107,111
656,2024-12-25,La Libertad,Ciudad,28,45,243
657,2023-04-02,La Libertad,Montaña,197,133,157
658,2024-08-22,Usulutan,Playa,119,62,80
659,2021-11-30,Santa Ana,Playa,172,27,190
660,2023-04-07,La Libertad,Playa,131,60,234
661,2023-10-15,La Libertad,Montaña,159,76,182
662,2023-08-21,Usulutan,Ciudad,41,35,50
663,2022-05-23,La Paz,Montaña,28,88,199
664,2021-07-05,La Paz,Montaña,135,55,197
665,2024-09-08,La Libertad,Montaña,85,162,184
666,2024-08-31,La Libertad,Rural,153,133,134
667,2021-12-07,La Paz,Montaña,72,168,185
668,2023-08-31,La Paz,Montaña,86,86,198
669,2023-03-29,Ahuachapan,Rural,98,70,247
670,2022-09-04,Usulutan,Playa,44,36,66
671,2023-07-03,Usulutan,Playa,142,38,189
672,2021-11-07,Sonsonate,Ciudad,130,39,124
673,2024-06-05,Sonsonate,Rural,142,138,230
674,2022-04-21,Sonsonate,Ciudad,177,166,182
675,2021-07-09,Sonsonate,Rural,74,98,175
676,2022-04-18,Usulutan,Montaña,115,162,230
677,2021-02-13,Ahuachapan,Montaña,102,39,225
678,2024-04-22,La Libertad,Montaña,147,176,39
679,2024-05-26,Ahuachapan,Ciudad,128,143,194
680,2023-06-12,San Miguel,Playa,128,98,122
681,2021-09-27,La Paz,Rural,113,81,72
682,2023-02-25,Santa Ana,Rural,186,150,45
683,2022-10-26,La Paz,Ciudad,87,46,121
684,2022-10-07,Sonsonate,Ciudad,128,136,129
685,2022-08-26,Santa Ana,Playa,58,38,242
686,2024-04-24,Santa Ana,Playa,147,22,68
687,2024-03-11,San Salvador,Playa,146,20,115
688,2022-08-20,San Miguel,Playa,178,179,183
689,2022-04-14,San Miguel,Rural,178,147,131
690,2024-08-02,San Salvador,Ciudad,147,116,65
691,2022-04-10,La Libertad,Playa,76,127,76
692,2022-12-26,Sonsonate,Montaña,151,72,221
693,2022-06-06,San Salvador,Rural,140,163,65
694,2022-01-14,San Miguel,Playa,53,113,203
695,2024-03-27,Sonsonate,Ciudad,74,10,170
696,2024-09-19,La Libertad,Playa,169,108,112
697,2024-03-22,Sonsonate,Ciudad,50,19,225
698,2021-01-06,La Libertad,Montaña,75,165,93
699,2023-07-07,Santa Ana,Ciudad,42,87,120
700,2024-09-02,San Miguel,Playa,154,126,104
701,2023-06-13,San Salvador,Rural,49,96,184
702,2023-02-27,La Libertad,Playa,42,27,177
703,2021-04-12,Sonsonate,Playa,20,49,66
704,2021-10-01,Ahuachapan,Rural,149,44,204
705,2021-04-24,Ahuachapan,Rural,196,41,88
706,2023-05-25,La Libertad,Rural,135,161,242
707,2024-07-19,La Paz,Rural,150,21,68
708,2021-07-16,Sonsonate,Playa,26,22,228
709,2024-05-02,Ahuachapan,Playa,54,50,147
710,2023-05-13,Santa Ana,Rural,163,75,188
711,2023-10-03,San Miguel,Rural,93,77,93
712,2021-02-14,San Salvador,Montaña,193,150,43
713,2021-03-11,San Salvador,Playa,122,33,65
714,2023-02-28,San Salvador,Rural,119,30,187
715,2024-11-23,San Miguel,Playa,52,40,195
716,2021-09-29,Ahuachapan,Rural,174,8,92
717,2021-11-10,San Miguel,Rural,154,34,107
718,2022-10-19,Ahuachapan,Montaña,73,76,43
719,2021-11-14,Sonsonate,Playa,46,51,70
720,2024-11-11,Usulutan,Rural,68,76,144
721,2023-05-13,La Paz,Rural,162,176,94
722,2021-09-22,San Miguel,Rural,29,77,160
723,2021-12-29,Sonsonate,Playa,27,64,212
724,2024-11-21,La Paz,Ciudad,104,50,224
725,2021-12-01,Ahuachapan,Playa,146,99,173
726,2021-01-23,Usulutan,Rural,75,164,107
727,2023-03-14,San Miguel,Playa,86,45,134
728,2023-03-13,San Salvador,Playa,64,123,54
729,2024-02-04,La Paz,Rural,133,40,226
730,2021-12-03,San Miguel,Montaña,180,91,221
731,2023-08-11,San Miguel,Montaña,178,25,97
732,2023-01-11,La Paz,Playa,58,135,199
733,2021-12-17,San Miguel,Playa,134,62,79
734,2021-06-17,San Miguel,Playa,130,72,120
735,2023-01-04,Ahuachapan,Playa,100,126,134
736,2024-07-29,La Libertad,Rural,100,154,40
737,2024-07-17,Santa Ana,Playa,81,169,188
738,2023-03-15,Usulutan,Montaña,164,159,165
739,2024-02-01,San Miguel,Rural,145,41,98
740,2024-09-07,La Libertad,Ciudad,182,177,163
741,2024-07-15,La Paz,Playa,93,62,177
742,2021-01-19,San Miguel,Montaña,188,20,131
743,2022-09-29,Usulutan,Montaña,171,72,184
744,2021-02-20,Usulutan,Montaña,114,42,90
745,2023-12-07,Santa Ana,Rural,138,39,123
746,2021-04-13,Santa Ana,Rural,62,5,71
747,2023-04-05,San Salvador,Playa,145,148,56
748,2021-09-01,La Paz,Montaña,170,80,209
749,2021-10-16,La Paz,Montaña,38,129,104
750,2022-05-09,Sonsonate,Rural,156,153,82
751,2024-10-15,Usulutan,Playa,79,55,147
752,2022-04-03,San Miguel,Playa,28,27,229
753,2022-03-16,Usulutan,Montaña,91,168,229
754,2022-08-23,La Libertad,Playa,46,174,139
755,2022-10-12,La Paz,Playa,48,130,120
756,2022-04-26,Ahuachapan,Ciudad,136,141,216
757,2022-10-14,Ahuachapan,Playa,196,136,231
758,2023-01-14,Sonsonate,Playa,168,57,187
759,2021-03-26,Ahuachapan,Montaña,134,149,122
760,2021-02-23,La Libertad,Montaña,128,54,74
761,2022-09-05,La Paz,Rural,150,89,125
762,2024-04-04,Santa Ana,Rural,96,136,150
763,2021-03-17,Usulutan,Playa,165,130,243
764,2024-06-22,Ahuachapan,Rural,121,150,142
765,2024-04-22,San Salvador,Rural,69,53,89
766,2021-06-25,Santa Ana,Ciudad,183,164,248
767,2023-08-11,San Miguel,Rural,147,84,77
768,2022-04-07,Sonsonate,Montaña,156,174,160
769,2023-05-01,Sonsonate,Rural,102,88,86
770,2022-10-05,Ahuachapan,Playa,120,140,36
771,2024-08-02,La Paz,Ciudad,62,175,142
772,2022-03-10,Sonsonate,Rural,90,138,94
773,2021-06-19,Usulutan,Playa,123,157,84
774,2023-06-18,Santa Ana,Rural,94,10,99
775,2022-03-21,La Paz,Montaña,90,142,138
776,2024-05-29,La Libertad,Playa,138,67,189
777,2021-04-02,La Paz,Playa,150,76,220
778,2024-11-20,Sonsonate,Montaña,185,75,100
779,2021-09-25,Sonsonate,Montaña,77,120,150
780,2023-04-24,Ahuachapan,Rural,120,112,185
781,2021-11-18,La Paz,Playa,169,170,75
782,2021-06-28,Sonsonate,Rural,31,93,93
783,2021-09-14,Sonsonate,Ciudad,32,101,190
784,2021-12-30,Sonsonate,Montaña,186,140,141
785,2023-05-19,San Miguel,Montaña,112,88,169
786,2021-07-09,Santa Ana,Ciudad,158,160,169
787,2024-01-08,La Libertad,Ciudad,152,150,135
788,2024-03-08,San Miguel,Playa,162,83,70
789,2024-03-20,La Libertad,Ciudad,54,20,151
790,2023-09-23,La Paz,Playa,86,13,208
791,2022-11-22,Santa Ana,Playa,109,9,69
792,2022-11-14,Usulutan,Rural,89,147,60
793,2023-08-12,San Salvador,Ciudad,67,61,162
794,2021-05-24,Ahuachapan,Montaña,150,153,248
795,2022-11-20,La Libertad,Rural,189,149,246
796,2022-10-05,Ahuachapan,Ciudad,167,130,61
797,2024-07-18,Sonsonate,Playa,67,100,185
798,2021-05-03,Ahuachapan,Playa,87,162,75
799,2021-03-18,Ahuachapan,Montaña,31,100,98
800,2022-03-13,Santa Ana,Rural,49,158,83
801,2024-01-10,Usulutan,Rural,180,67,249
802,2024-11-15,Sonsonate,Playa,92,115,94
803,2023-10-18,Sonsonate,Playa,28,160,101
804,2021-04-12,Ahuachapan,Ciudad,37,144,230
805,2023-08-05,La Libertad,Ciudad,41,95,243
806,2024-01-05,La Paz,Montaña,122,19,76
807,2021-06-09,Sonsonate,Montaña,111,138,223
808,2021-08-17,Sonsonate,Ciudad,82,69,86
809,2022-09-14,Santa Ana,Ciudad,30,91,182
810,2021-04-29,San Miguel,Montaña,140,120,243
811,2023-03-12,Ahuachapan,Rural,99,132,72
812,2021-11-30,Usulutan,Ciudad,81,138,143
813,2021-07-04,La Libertad,Ciudad,60,159,135
814,2021-02-23,Sonsonate,Playa,130,65,168
815,2024-02-20,Usulutan,Rural,149,83,142
816,2023-12-04,La Paz,Playa,179,140,43
817,2022-07-14,La Libertad,Montaña,89,93,73
818,2023-02-17,Sonsonate,Montaña,124,164,132
819,2024-10-07,San Miguel,Rural,177,172,215
820,2022-08-11,Santa Ana,Rural,29,36,65
821,2024-02-07,La Libertad,Playa,95,49,123
822,2024-02-28,La Paz,Playa,37,83,207
823,2024-08-07,Usulutan,Playa,57,30,226
824,2021-11-01,Sonsonate,Playa,68,93,91
825,2021-06-12,Usulutan,Rural,66,119,50
826,2023-08-12,San Salvador,Rural,91,150,167
827,2022-06-09,Santa Ana,Ciudad,183,53,210
828,2021-01-17,Santa Ana,Montaña,113,55,58
829,2022-06-23,La Libertad,Montaña,174,146,212
830,2024-02-20,Sonsonate,Ciudad,103,124,165
831,2023-07-28,San Miguel,Playa,134,79,186
832,2024-03-15,Santa Ana,Rural,153,29,149
833,2021-03-06,Usulutan,Ciudad,111,8,98
834,2024-08-09,Sonsonate,Montaña,131,98,116
835,2024-09-28,Usulutan,Rural,52,85,97
836,2021-05-18,Ahuachapan,Rural,141,131,182
837,2022-08-25,Sonsonate,Montaña,57,70,172
838,2023-02-23,La Paz,Montaña,112,83,45
839,2023-02-15,Santa Ana,Ciudad,61,63,150
840,2021-04-22,La Libertad,Playa,21,99,117
841,2021-01-01,Santa Ana,Playa,173,167,62
842,2023-01-22,Ahuachapan,Playa,130,103,233
843,2023-06-30,Usulutan,Ciudad,22,16,36
844,2024-01-22,Ahuachapan,Rural,79,28,216
845,2021-10-21,Sonsonate,Montaña,101,174,78
846,2023-10-17,La Libertad,Ciudad,199,5,197
847,2024-09-09,San Salvador,Rural,186,63,226
848,2021-03-01,La Libertad,Playa,102,91,104
849,2022-04-18,San Salvador,Montaña,50,170,246
850,2022-06-23,La Libertad,Ciudad,180,76,249
851,2021-03-24,San Salvador,Rural,90,113,86
852,2024-06-23,Santa Ana,Rural,20,114,49
853,2021-12-07,San Salvador,Playa,109,34,222
854,2023-07-10,Usulutan,Ciudad,74,150,83
855,2024-05-21,San Salvador,Playa,23,35,223
856,2021-12-20,Ahuachapan,Montaña,180,70,160
857,2023-02-07,La Libertad,Montaña,77,47,236
858,2024-10-07,San Salvador,Rural,86,8,39
859,2022-02-23,La Libertad,Montaña,183,124,127
860,2022-05-17,La Libertad,Ciudad,146,160,140
861,2022-09-15,La Paz,Ciudad,137,164,146
862,2021-05-04,Ahuachapan,Montaña,34,102,71
863,2021-09-18,San Miguel,Montaña,194,80,77
864,2022-09-01,San Miguel,Montaña,94,160,201
865,2021-03-24,Sonsonate,Ciudad,174,115,98
866,2022-06-07,Usulutan,Ciudad,83,86,227
867,2023-10-07,Ahuachapan,Playa,69,129,167
868,2022-01-16,Santa Ana,Rural,58,20,185
869,2024-05-07,La Paz,Playa,166,173,224
870,2021-12-09,San Salvador,Rural,172,121,136
871,2023-10-26,Ahuachapan,Playa,140,37,120
872,2021-03-30,La Libertad,Ciudad,100,171,244
873,2022-12-09,Santa Ana,Playa,189,120,223
874,2021-09-07,San Miguel,Playa,43,68,84
875,2022-04-21,San Miguel,Rural,61,169,226
876,2023-03-02,San Miguel,Rural,150,45,133
877,2024-03-18,Sonsonate,Playa,64,149,35
878,2024-03-23,San Salvador,Rural,116,37,72
879,2021-11-22,Sonsonate,Montaña,196,163,117
880,2024-07-05,Santa Ana,Montaña,85,49,192
881,2024-03-31,Sonsonate,Ciudad,79,119,42
882,2023-03-17,Ahuachapan,Playa,70,73,148
883,2022-05-21,Usulutan,Rural,176,107,40
884,2024-05-21,La Paz,Playa,89,26,36
885,2023-09-21,Usulutan,Montaña,188,88,182
886,2023-05-09,La Paz,Rural,27,40,77
887,2024-02-18,Ahuachapan,Rural,127,71,119
888,2024-01-27,San Salvador,Ciudad,176,81,106
889,2022-06-10,Ahuachapan,Playa,141,145,186
890,2024-06-21,La Libertad,Rural,161,147,215
891,2023-11-08,San Salvador,Playa,168,153,181
892,2022-01-07,Santa Ana,Ciudad,41,11,148
893,2021-08-01,La Libertad,Rural,66,40,111
894,2022-07-30,Santa Ana,Playa,168,156,80
895,2023-03-25,Usulutan,Rural,49,66,160
896,2024-01-18,Ahuachapan,Rural,75,86,100
897,2022-10-11,Santa Ana,Playa,84,72,116
898,2021-02-15,Santa Ana,Rural,123,45,241
899,2024-03-31,La Paz,Rural,162,72,241
900,2022-06-05,San Salvador,Rural,177,131,61
901,2023-08-08,Ahuachapan,Rural,60,51,128
902,2021-12-07,Usulutan,Montaña,129,23,184
903,2022-03-03,Usulutan,Rural,171,168,139
904,2024-05-16,Usulutan,Playa,121,149,45
905,2021-05-26,San Miguel,Ciudad,169,101,193
906,2024-05-05,Sonsonate,Rural,86,166,138
907,2024-10-21,Usulutan,Rural,41,41,129
908,2023-05-08,La Libertad,Rural,177,107,230
909,2021-06-08,Santa Ana,Montaña,189,134,220
910,2024-06-12,Sonsonate,Rural,113,43,240
911,2022-08-04,Sonsonate,Ciudad,65,111,164
912,2022-05-28,La Libertad,Playa,139,137,47
913,2023-11-15,Usulutan,Montaña,37,42,55
914,2023-12-05,San Salvador,Rural,104,106,108
915,2021-06-02,Ahuachapan,Montaña,54,34,54
916,2023-02-11,Usulutan,Montaña,114,86,98
917,2023-06-25,San Miguel,Rural,48,168,100
918,2024-03-20,San Salvador,Rural,46,72,228
919,2021-11-11,Usulutan,Playa,85,121,84
920,2022-09-07,San Miguel,Ciudad,140,14,102
921,2022-07-04,San Miguel,Rural,86,123,88
922,2024-12-03,La Libertad,Rural,22,41,155
923,2022-02-03,San Salvador,Ciudad,29,105,140
924,2021-11-20,La Libertad,Montaña,91,81,42
925,2023-09-01,La Libertad,Montaña,119,27,237
926,2021-07-27,La Paz,Rural,120,58,50
927,2021-07-22,Ahuachapan,Rural,171,146,139
928,2021-03-11,La Libertad,Playa,80,173,105
929,2024-05-21,San Miguel,Ciudad,46,113,81
930,2021-06-09,La Libertad,Rural,95,49,160
931,2021-02-08,San Salvador,Montaña,138,175,204
932,2024-04-12,San Salvador,Montaña,33,171,202
933,2024-10-03,Sonsonate,Montaña,100,144,189
934,2024-05-29,Sonsonate,Rural,102,120,81
935,2021-02-19,La Paz,Rural,86,149,61
936,2021-05-30,La Libertad,Ciudad,131,142,154
937,2023-03-12,San Miguel,Ciudad,182,178,100
938,2021-07-26,Usulutan,Montaña,66,102,248
939,2024-09-18,Santa Ana,Rural,26,54,69
940,2022-01-21,Usulutan,Ciudad,88,167,49
941,2021-10-26,Usulutan,Montaña,39,60,162
942,2021-03-11,Sonsonate,Rural,22,71,118
943,2023-03-27,La Libertad,Montaña,148,125,144
944,2023-11-13,San Salvador,Ciudad,41,144,148
945,2021-07-26,La Libertad,Montaña,112,159,235
946,2021-05-21,Ahuachapan,Ciudad,100,20,235
947,2023-10-08,Usulutan,Montaña,183,140,249
948,2021-05-21,Usulutan,Ciudad,162,107,216
949,2021-06-27,La Libertad,Rural,97,175,240
950,2022-07-03,San Salvador,Playa,65,119,62
951,2024-04-02,San Miguel,Playa,44,120,151
952,2024-09-14,Sonsonate,Rural,93,20,193
953,2021-11-21,Santa Ana,Ciudad,183,16,168
954,2021-03-09,Santa Ana,Rural,166,42,88
955,2023-08-16,La Paz,Montaña,68,131,246
956,2023-02-17,San Salvador,Playa,142,171,120
957,2021-06-08,Sonsonate,Rural,62,174,249
958,2022-06-04,San Salvador,Montaña,53,157,80
959,2022-04-17,Usulutan,Rural,74,115,240
960,2023-06-26,La Paz,Ciudad,97,165,82
961,2022-12-11,Santa Ana,Montaña,37,154,238
962,2021-06-10,Sonsonate,Rural,125,38,127
963,2022-07-11,Sonsonate,Ciudad,64,166,74
964,2024-03-24,San Salvador,Montaña,107,26,135
965,2024-09-13,Ahuachapan,Rural,157,53,182
966,2021-10-19,La Libertad,Montaña,108,72,177
967,2021-03-26,Sonsonate,Rural,39,176,155
968,2021-06-06,Santa Ana,Montaña,146,23,106
969,2022-09-08,Usulutan,Rural,107,133,231
970,2024-01-06,Usulutan,Playa,132,23,121
971,2022-05-22,Usulutan,Ciudad,74,163,223
972,2023-11-14,La Paz,Rural,170,21,222
973,2023-05-03,Usulutan,Rural,78,27,180
974,2021-05-06,Ahuachapan,Playa,54,138,142
975,2021-12-31,San Miguel,Montaña,159,121,199
976,2022-06-05,La Libertad,Rural,24,138,185
977,2021-02-07,Sonsonate,Playa,75,23,190
978,2024-03-31,Usulutan,Montaña,159,126,242
979,2021-11-17,Ahuachapan,Ciudad,194,83,239
980,2024-09-11,La Libertad,Montaña,104,97,235
981,2023-08-04,San Salvador,Ciudad,80,42,174
982,2024-02-21,La Paz,Playa,65,15,100
983,2021-11-25,San Miguel,Playa,161,77,130
984,2024-06-23,San Salvador,Playa,163,140,126
985,2021-05-17,San Miguel,Montaña,136,82,201
986,2021-03-18,San Salvador,Montaña,75,112,99
987,2024-11-18,San Miguel,Montaña,133,40,77
988,2022-07-05,San Salvador,Rural,98,63,42
989,2021-03-26,San Salvador,Playa,55,110,74
990,2021-12-16,La Paz,Ciudad,189,160,74
991,2024-11-02,La Paz,Ciudad,113,137,190
992,2023-08-18,San Miguel,Ciudad,45,12,105
993,2022-02-14,La Paz,Ciudad,43,125,182
994,2022-03-25,San Salvador,Rural,138,143,241
995,2022-07-04,San Salvador,Ciudad,156,65,222
996,2023-02-22,La Libertad,Montaña,28,77,242
997,2024-12-03,La Libertad,Playa,104,90,36
998,2024-12-19,La Paz,Rural,183,17,149
999,2022-01-18,San Miguel,Montaña,159,27,124
1000,2022-01-24,La Libertad,Ciudad,65,172,143
1001,2024-05-24,La Paz,Montaña,102,80,150
1002,2021-09-30,San Miguel,Rural,83,43,117
1003,2024-05-20,Ahuachapan,Montaña,184,33,235
1004,2024-05-21,Usulutan,Playa,141,131,219
1005,2021-11-23,San Salvador,Playa,194,143,209
1006,2023-11-06,San Miguel,Ciudad,156,30,247
1007,2022-05-16,San Miguel,Rural,140,127,109
1008,2023-11-04,San Salvador,Ciudad,126,42,209
1009,2021-03-09,Sonsonate,Ciudad,97,109,151
1010,2023-10-21,Ahuachapan,Ciudad,129,127,53
1011,2023-05-27,Sonsonate,Playa,144,118,168
1012,2024-06-28,Ahuachapan,Montaña,61,97,106
1013,2024-07-29,Ahuachapan,Montaña,35,160,208
1014,2021-01-10,La Paz,Rural,186,37,41
1015,2021-03-04,La Paz,Rural,144,117,66
1016,2024-05-11,Sonsonate,Playa,145,145,172
1017,2022-05-06,Usulutan,Montaña,131,112,157
1018,2023-06-03,Usulutan,Rural,171,43,107
1019,2021-05-26,San Miguel,Rural,21,97,202
1020,2023-07-09,Santa Ana,Rural,196,38,133
1021,2021-04-02,San Miguel,Ciudad,115,98,221
1022,2022-04-02,La Libertad,Rural,103,79,116
1023,2023-09-30,Sonsonate,Ciudad,96,9,231
1024,2023-06-21,La Libertad,Playa,175,110,72
1025,2024-01-02,Santa Ana,Playa,26,35,169
1026,2021-06-15,Ahuachapan,Ciudad,180,43,88
1027,2021-03-20,La Libertad,Rural,21,166,140
1028,2024-11-13,Santa Ana,Playa,69,80,98
1029,2021-08-01,La Libertad,Rural,81,108,159
1030,2023-07-01,La Libertad,Playa,198,178,213
1031,2021-11-05,San Miguel,Ciudad,184,140,154
1032,2024-05-31,Sonsonate,Playa,181,23,233
1033,2024-11-16,Sonsonate,Playa,82,110,154
1034,2023-01-28,La Paz,Rural,27,162,127
1035,2024-08-26,La Paz,Montaña,55,153,53
1036,2024-09-10,La Paz,Rural,152,27,101
1037,2024-05-15,La Paz,Rural,21,165,206
1038,2024-05-27,Ahuachapan,Rural,197,112,230
1039,2021-10-28,San Salvador,Playa,73,8,195
1040,2023-10-10,Sonsonate,Montaña,31,121,141
1041,2023-01-13,Sonsonate,Montaña,70,85,134
1042,2024-03-19,Ahuachapan,Montaña,186,13,161
1043,2022-04-25,San Salvador,Playa,140,47,242
1044,2023-01-02,La Libertad,Playa,25,150,65
1045,2021-05-04,Ahuachapan,Ciudad,122,148,140
1046,2023-01-02,La Libertad,Rural,124,89,125
