id_visita_parque,fecha,parque,pais_origen,gasto_estimado
601,2024-12-20,Balboa,Mexico,30
602,2024-08-31,Sunset Park,Estados Unidos,17
603,2023-11-24,Sunset Park,Guatemala,63
604,2021-10-14,Balboa,Costa Rica,53
605,2021-08-28,Amulapa,Mexico,37
606,2021-12-02,Balboa,Mexico,11
607,2023-04-26,Cerro Verde,Guatemala,30
608,2022-09-05,Apulo,Costa Rica,54
609,2024-10-23,Amulapa,Guatemala,23
610,2023-05-30,Amulapa,Nicaragua,70
611,2022-01-12,Balboa,Honduras,52
612,2022-09-06,Balboa,Guatemala,26
613,2023-09-30,Apulo,Nicaragua,28
614,2022-02-11,Apulo,Estados Unidos,37
615,2022-01-13,Apulo,Canada,70
616,2024-11-19,Cerro Verde,Costa Rica,75
617,2021-01-15,Puerta del Diablo,Estados Unidos,34
618,2022-01-02,Sunset Park,Estados Unidos,40
619,2021-05-19,Sunset Park,Costa Rica,11
620,2024-01-10,Puerta del Diablo,Mexico,77
621,2021-02-09,Puerta del Diablo,Nicaragua,28
622,2024-12-01,Apulo,España,47
623,2024-03-17,Apulo,Honduras,47
624,2023-03-07,Amulapa,Guatemala,65
625,2022-01-19,Apulo,Costa Rica,8
626,2024-02-01,Cerro Verde,Guatemala,60
627,2022-12-24,Puerta del Diablo,Mexico,7
628,2022-04-12,Puerta del Diablo,Costa Rica,21
629,2024-10-20,Cerro Verde,Nicaragua,13
630,2021-08-25,Puerta del Diablo,Estados Unidos,60
631,2024-10-02,Amulapa,Canada,59
632,2023-09-12,Apulo,Guatemala,25
633,2024-10-10,Apulo,Estados Unidos,43
634,2022-02-01,Amulapa,Estados Unidos,41
635,2021-06-07,Apulo,España,46
636,2021-08-14,Apulo,Nicaragua,63
637,2024-02-17,Amulapa,Costa Rica,26
638,2023-04-03,Apulo,Nicaragua,74
639,2024-08-05,Balboa,España,44
640,2024-01-10,Apulo,Mexico,13
641,2021-04-29,Balboa,Canada,48
642,2021-04-15,Amulapa,Honduras,31
643,2022-10-10,Cerro Verde,Mexico,78
644,2023-03-27,Cerro Verde,Costa Rica,61
645,2021-02-18,Balboa,Guatemala,60
646,2024-08-25,Amulapa,Guatemala,54
647,2022-02-22,Puerta del Diablo,Mexico,45
648,2023-02-23,Apulo,Nicaragua,61
649,2024-06-30,Sunset Park,Guatemala,16
650,2023-01-11,Amulapa,Costa Rica,29
651,2021-07-02,Puerta del Diablo,España,62
652,2023-06-23,Puerta del Diablo,Costa Rica,44
653,2023-05-17,Sunset Park,Nicaragua,38
654,2023-07-04,Sunset Park,Mexico,30
655,2022-08-07,Apulo,Mexico,38
656,2022-06-21,Amulapa,Guatemala,15
657,2022-03-31,Balboa,Costa Rica,40
658,2021-11-21,Amulapa,Estados Unidos,70
659,2024-01-05,Apulo,Canada,53
660,2022-09-16,Apulo,Honduras,37
661,2023-05-24,Apulo,Nicaragua,40
662,2021-09-13,Amulapa,España,50
663,2022-08-17,Apulo,Honduras,68
664,2023-02-15,Puerta del Diablo,Honduras,52
665,2022-12-25,Puerta del Diablo,Mexico,52
666,2022-06-12,Balboa,Mexico,26
667,2023-12-26,Sunset Park,Costa Rica,15
668,2023-09-08,Cerro Verde,Mexico,5
669,2021-07-13,Balboa,Nicaragua,24
670,2021-06-01,Amulapa,España,11
671,2021-01-24,Amulapa,Honduras,57
672,2022-07-27,Apulo,Honduras,24
673,2023-07-27,Apulo,Canada,23
674,2022-05-23,Puerta del Diablo,Mexico,71
675,2021-10-30,Balboa,Estados Unidos,9
676,2024-08-30,Sunset Park,Mexico,10
677,2022-09-07,Amulapa,Costa Rica,58
678,2021-02-12,Cerro Verde,Mexico,25
679,2024-10-27,Balboa,Guatemala,78
680,2024-06-24,Sunset Park,Mexico,53
681,2022-06-07,Apulo,Costa Rica,12
682,2024-09-19,Amulapa,Costa Rica,55
683,2022-03-21,Cerro Verde,Nicaragua,46
684,2021-01-07,Cerro Verde,España,60
685,2024-07-15,Sunset Park,Honduras,73
686,2022-04-10,Amulapa,España,46
687,2022-02-27,Amulapa,Mexico,33
688,2023-11-03,Balboa,Costa Rica,52
689,2022-07-16,Balboa,Estados Unidos,41
690,2023-10-15,Balboa,Honduras,48
691,2023-10-30,Cerro Verde,Honduras,7
692,2022-12-09,Sunset Park,Estados Unidos,31
693,2021-01-08,Puerta del Diablo,Guatemala,26
694,2024-05-19,Cerro Verde,Canada,74
695,2023-08-24,Amulapa,Costa Rica,23
696,2023-08-27,Cerro Verde,Estados Unidos,72
697,2021-10-27,Balboa,Nicaragua,52
698,2021-09-28,Puerta del Diablo,Estados Unidos,22
699,2024-04-03,Amulapa,Canada,32
700,2022-07-04,Puerta del Diablo,Guatemala,46
701,2022-05-13,Apulo,Mexico,16
702,2022-03-02,Puerta del Diablo,Costa Rica,70
703,2023-02-28,Balboa,Mexico,24
704,2022-06-16,Apulo,Honduras,43
705,2023-08-29,Puerta del Diablo,Mexico,68
706,2021-12-27,Sunset Park,España,56
707,2024-01-01,Apulo,Mexico,65
708,2022-07-22,Apulo,Estados Unidos,38
709,2021-11-25,Amulapa,España,6
710,2022-02-22,Amulapa,Honduras,38
711,2024-11-17,Balboa,Honduras,23
712,2022-10-30,Puerta del Diablo,Estados Unidos,64
713,2022-07-04,Puerta del Diablo,Nicaragua,36
714,2024-10-14,Cerro Verde,Nicaragua,54
715,2024-11-12,Balboa,Costa Rica,33
716,2023-09-25,Puerta del Diablo,Nicaragua,40
717,2022-04-26,Sunset Park,Canada,6
718,2021-12-14,Cerro Verde,Estados Unidos,48
719,2021-11-03,Amulapa,Mexico,42
720,2024-05-18,Sunset Park,Guatemala,43
721,2023-04-16,Apulo,Costa Rica,69
722,2021-11-03,Amulapa,Nicaragua,28
723,2023-01-10,Amulapa,Mexico,13
724,2024-09-13,Balboa,Nicaragua,26
725,2021-11-30,Amulapa,España,16
726,2023-04-14,Sunset Park,Costa Rica,79
727,2023-10-31,Balboa,Guatemala,10
728,2022-10-15,Apulo,Costa Rica,23
729,2024-02-01,Apulo,España,13
730,2022-06-11,Cerro Verde,Costa Rica,34
731,2023-12-09,Sunset Park,Costa Rica,67
732,2023-05-04,Apulo,Mexico,65
733,2021-07-03,Amulapa,Nicaragua,40
734,2023-05-31,Sunset Park,Estados Unidos,55
735,2022-05-16,Balboa,Canada,34
736,2024-01-13,Cerro Verde,Nicaragua,38
737,2021-03-30,Apulo,Honduras,22
738,2023-03-23,Sunset Park,Estados Unidos,7
739,2024-07-22,Apulo,Estados Unidos,71
740,2023-01-25,Sunset Park,Costa Rica,29
741,2021-05-15,Cerro Verde,Guatemala,16
742,2021-02-11,Sunset Park,Mexico,48
743,2023-12-25,Cerro Verde,Guatemala,25
744,2021-02-16,Balboa,Estados Unidos,46
745,2022-05-17,Balboa,Guatemala,28
746,2024-12-12,Amulapa,Mexico,17
747,2022-07-12,Balboa,Estados Unidos,16
748,2024-02-22,Apulo,Nicaragua,79
749,2022-12-19,Cerro Verde,Canada,54
750,2023-04-05,Sunset Park,Canada,24
751,2023-09-23,Amulapa,Guatemala,36
752,2021-01-11,Puerta del Diablo,Estados Unidos,35
753,2021-01-27,Balboa,Canada,18
754,2021-03-10,Apulo,Estados Unidos,49
755,2023-05-24,Balboa,Nicaragua,36
756,2023-06-30,Balboa,Costa Rica,27
757,2022-06-05,Amulapa,España,67
758,2021-05-14,Apulo,Honduras,44
759,2024-02-25,Cerro Verde,Guatemala,23
760,2021-12-05,Amulapa,Mexico,17
761,2022-04-24,Amulapa,Costa Rica,12
762,2022-09-06,Apulo,Nicaragua,8
763,2024-07-31,Balboa,Costa Rica,35
764,2023-03-14,Apulo,Nicaragua,6
765,2021-11-04,Sunset Park,Honduras,34
766,2022-06-04,Balboa,Canada,66
767,2023-02-08,Amulapa,Nicaragua,32
768,2022-11-13,Sunset Park,Guatemala,23
769,2022-10-21,Sunset Park,Mexico,57
770,2021-05-13,Puerta del Diablo,Nicaragua,46
771,2022-07-25,Puerta del Diablo,Costa Rica,34
772,2021-02-26,Balboa,Canada,37
773,2022-05-30,Apulo,Canada,71
774,2023-03-20,Amulapa,Estados Unidos,25
775,2023-02-06,Amulapa,Estados Unidos,45
776,2022-08-20,Balboa,Nicaragua,67
777,2023-11-28,Sunset Park,Canada,69
778,2024-10-12,Balboa,Mexico,19
779,2022-10-28,Amulapa,Honduras,7
780,2021-02-03,Cerro Verde,Honduras,55
781,2024-05-23,Apulo,Estados Unidos,73
782,2024-03-18,Amulapa,España,35
783,2021-01-20,Apulo,Guatemala,65
784,2024-11-30,Apulo,Costa Rica,78
785,2022-09-30,Sunset Park,Mexico,9
786,2024-09-29,Sunset Park,Costa Rica,67
787,2024-01-30,Cerro Verde,Nicaragua,44
788,2021-01-03,Amulapa,Canada,23
789,2023-12-19,Sunset Park,España,61
790,2022-02-18,Balboa,Honduras,32
791,2023-05-16,Amulapa,Estados Unidos,16
792,2023-10-15,Puerta del Diablo,Costa Rica,23
793,2024-07-16,Amulapa,Guatemala,71
794,2024-11-30,Puerta del Diablo,Costa Rica,8
795,2022-06-23,Cerro Verde,Honduras,58
796,2023-06-15,Amulapa,España,53
797,2023-04-13,Apulo,Guatemala,50
798,2021-03-06,Cerro Verde,Mexico,7
799,2024-06-23,Cerro Verde,Canada,43
800,2024-11-05,Cerro Verde,Guatemala,78
801,2024-05-27,Puerta del Diablo,Canada,46
802,2022-07-16,Cerro Verde,Guatemala,7
803,2023-07-07,Apulo,Costa Rica,55
804,2021-02-26,Amulapa,Costa Rica,34
805,2023-11-15,Sunset Park,España,30
806,2021-10-25,Sunset Park,Estados Unidos,69
807,2024-03-19,Puerta del Diablo,Costa Rica,20
808,2021-05-18,Apulo,Guatemala,23
809,2021-05-28,Sunset Park,Canada,9
810,2024-02-19,Amulapa,España,59
811,2023-11-01,Puerta del Diablo,Canada,26
812,2024-09-18,Cerro Verde,España,79
813,2023-03-13,Amulapa,Mexico,30
814,2023-08-06,Sunset Park,Estados Unidos,60
815,2023-03-06,Sunset Park,Guatemala,25
816,2022-03-31,Sunset Park,Estados Unidos,53
817,2021-11-06,Amulapa,Canada,13
818,2022-12-31,Cerro Verde,Guatemala,35
819,2021-05-25,Amulapa,Nicaragua,49
820,2023-11-11,Puerta del Diablo,Honduras,67
821,2023-11-06,Sunset Park,Estados Unidos,7
822,2024-03-22,Cerro Verde,Honduras,29
823,2022-09-28,Amulapa,Nicaragua,42
824,2024-12-26,Cerro Verde,Estados Unidos,32
825,2022-03-06,Amulapa,Costa Rica,77
826,2024-03-13,Puerta del Diablo,Honduras,35
827,2024-05-28,Puerta del Diablo,Costa Rica,27
828,2021-12-13,Puerta del Diablo,Mexico,77
829,2022-03-28,Amulapa,Honduras,56
830,2024-10-07,Puerta del Diablo,Canada,23
831,2023-06-30,Cerro Verde,España,70
832,2024-11-07,Amulapa,España,66
833,2024-11-04,Balboa,Nicaragua,13
834,2021-05-13,Sunset Park,Nicaragua,65
835,2021-10-30,Cerro Verde,Costa Rica,25
836,2023-06-01,Apulo,Mexico,7
837,2023-05-01,Amulapa,Estados Unidos,27
838,2022-06-15,Amulapa,Honduras,28
839,2022-08-11,Balboa,Costa Rica,57
840,2021-01-23,Apulo,Costa Rica,21
841,2022-07-21,Sunset Park,Costa Rica,70
842,2024-08-27,Apulo,Costa Rica,38
843,2021-02-26,Cerro Verde,Nicaragua,58
844,2022-12-05,Sunset Park,Nicaragua,52
845,2023-05-13,Cerro Verde,Canada,35
846,2022-08-10,Apulo,Costa Rica,25
847,2021-08-16,Puerta del Diablo,Costa Rica,15
848,2021-08-02,Apulo,Nicaragua,45
849,2021-06-18,Apulo,Costa Rica,73
850,2021-01-14,Puerta del Diablo,Estados Unidos,14
851,2021-09-28,Amulapa,Honduras,42
852,2023-06-21,Puerta del Diablo,Canada,27
853,2023-01-29,Puerta del Diablo,Guatemala,20
854,2021-07-08,Amulapa,Costa Rica,16
855,2023-11-22,Apulo,Canada,54
856,2023-12-05,Amulapa,Costa Rica,20
857,2023-11-25,Balboa,Estados Unidos,25
858,2023-02-13,Sunset Park,Canada,5
859,2022-01-25,Cerro Verde,Guatemala,42
860,2021-08-18,Amulapa,Nicaragua,68
861,2022-07-03,Amulapa,Honduras,48
862,2022-09-16,Sunset Park,Costa Rica,56
863,2021-09-19,Apulo,Canada,40
864,2021-09-14,Cerro Verde,Mexico,37
865,2024-09-20,Apulo,Canada,24
866,2024-02-24,Balboa,Costa Rica,37
867,2022-05-02,Cerro Verde,Honduras,32
868,2024-08-28,Apulo,Mexico,34
869,2021-05-27,Cerro Verde,Costa Rica,24
870,2024-12-13,Sunset Park,Honduras,10
871,2022-03-17,Sunset Park,Honduras,65
872,2022-02-14,Balboa,Guatemala,15
873,2024-08-23,Balboa,Mexico,27
874,2023-07-22,Amulapa,Mexico,73
875,2023-08-09,Balboa,Mexico,23
876,2022-09-24,Amulapa,Honduras,39
877,2022-11-29,Balboa,Guatemala,75
878,2023-04-13,Balboa,Canada,38
879,2022-03-20,Balboa,Costa Rica,25
880,2022-06-22,Sunset Park,Guatemala,69
881,2021-02-09,Balboa,Honduras,37
882,2024-08-06,Puerta del Diablo,Estados Unidos,43
883,2023-07-23,Apulo,Nicaragua,6
884,2021-02-10,Sunset Park,Honduras,48
885,2024-02-19,Apulo,España,20
886,2022-01-20,Sunset Park,Estados Unidos,63
887,2024-01-26,Amulapa,Mexico,5
888,2021-12-20,Sunset Park,Honduras,43
889,2024-09-20,Apulo,Nicaragua,58
890,2023-06-08,Balboa,Guatemala,37
891,2024-11-10,Amulapa,Nicaragua,45
892,2023-04-19,Sunset Park,Costa Rica,77
893,2023-03-30,Cerro Verde,Nicaragua,38
894,2022-11-17,Balboa,Guatemala,26
895,2022-02-14,Apulo,Costa Rica,21
896,2024-12-17,Apulo,Costa Rica,55
897,2023-02-17,Sunset Park,España,15
898,2021-03-15,Sunset Park,España,29
899,2022-08-09,Amulapa,Honduras,41
900,2022-07-04,Cerro Verde,España,42
901,2023-01-02,Puerta del Diablo,Nicaragua,63
902,2022-08-29,Cerro Verde,Nicaragua,77
903,2024-08-07,Amulapa,Costa Rica,75
904,2024-08-24,Cerro Verde,Costa Rica,79
905,2023-07-12,Balboa,Canada,49
906,2024-01-01,Cerro Verde,Costa Rica,68
907,2024-06-24,Puerta del Diablo,Guatemala,12
908,2022-08-09,Sunset Park,Costa Rica,55
909,2023-12-20,Amulapa,Honduras,18
910,2023-10-07,Amulapa,Honduras,67
911,2023-11-11,Apulo,Mexico,79
912,2024-01-18,Apulo,Costa Rica,39
913,2021-08-11,Puerta del Diablo,Guatemala,77
914,2022-03-26,Sunset Park,Estados Unidos,10
915,2022-11-27,Balboa,Honduras,64
916,2021-01-19,Sunset Park,Estados Unidos,52
917,2021-01-30,Balboa,Mexico,78
918,2023-07-14,Amulapa,España,56
919,2024-11-12,Balboa,Nicaragua,15
920,2024-09-14,Amulapa,Nicaragua,49
921,2023-11-09,Balboa,Honduras,7
922,2024-02-28,Sunset Park,Costa Rica,57
923,2022-05-13,Balboa,Guatemala,50
924,2024-07-30,Amulapa,España,9
925,2022-05-26,Sunset Park,Mexico,56
926,2024-06-04,Cerro Verde,España,52
927,2021-02-21,Apulo,Mexico,54
928,2022-06-11,Amulapa,Estados Unidos,12
929,2024-08-24,Sunset Park,Estados Unidos,55
930,2023-04-12,Apulo,Mexico,50
931,2022-05-24,Sunset Park,Canada,18
932,2024-01-07,Balboa,Mexico,50
933,2024-11-09,Apulo,Nicaragua,22
934,2021-09-18,Balboa,Mexico,58
935,2022-11-06,Cerro Verde,Costa Rica,6
936,2021-07-04,Apulo,Nicaragua,70
937,2024-10-07,Cerro Verde,Estados Unidos,27
938,2024-09-17,Balboa,Mexico,5
939,2024-12-16,Puerta del Diablo,Honduras,37
940,2024-05-29,Cerro Verde,Guatemala,70
941,2024-10-25,Cerro Verde,España,19
942,2024-08-20,Cerro Verde,Nicaragua,40
943,2021-10-28,Cerro Verde,Mexico,53
944,2021-08-23,Balboa,Guatemala,54
945,2023-05-07,Puerta del Diablo,Estados Unidos,44
946,2023-01-16,Sunset Park,Costa Rica,76
947,2021-04-04,Amulapa,Honduras,31
948,2024-06-01,Amulapa,España,68
949,2024-12-07,Sunset Park,Costa Rica,18
950,2022-12-15,Sunset Park,España,43
951,2024-01-09,Amulapa,Mexico,44
952,2022-08-27,Balboa,Costa Rica,53
953,2024-05-11,Balboa,Mexico,17
954,2024-06-29,Puerta del Diablo,Canada,65
955,2021-02-11,Sunset Park,Estados Unidos,25
956,2021-03-01,Sunset Park,Costa Rica,62
957,2023-01-29,Sunset Park,Estados Unidos,79
958,2021-07-23,Apulo,Canada,49
959,2021-03-05,Sunset Park,Canada,51
960,2022-07-09,Apulo,Nicaragua,9
961,2024-04-07,Amulapa,Costa Rica,5
962,2023-06-07,Apulo,Mexico,58
963,2021-11-14,Balboa,España,44
964,2021-06-15,Puerta del Diablo,Mexico,5
965,2024-01-10,Sunset Park,España,35
966,2021-08-20,Apulo,Costa Rica,79
967,2022-03-10,Balboa,España,77
968,2022-01-03,Sunset Park,Canada,36
969,2024-12-14,Apulo,Canada,40
970,2024-03-26,Cerro Verde,Honduras,15
971,2021-11-24,Puerta del Diablo,Costa Rica,35
972,2021-03-23,Amulapa,Nicaragua,22
973,2024-03-13,Cerro Verde,Honduras,50
974,2022-05-22,Balboa,Nicaragua,57
975,2021-03-28,Cerro Verde,España,28
976,2023-07-25,Puerta del Diablo,Mexico,7
977,2022-10-16,Sunset Park,Nicaragua,50
978,2024-07-22,Cerro Verde,Mexico,24
979,2022-12-12,Apulo,Canada,49
980,2021-12-25,Sunset Park,Guatemala,65
981,2023-07-20,Balboa,Guatemala,23
982,2024-01-30,Sunset Park,Nicaragua,57
983,2024-08-20,Balboa,Estados Unidos,36
984,2021-03-11,Amulapa,Guatemala,11
985,2022-11-14,Sunset Park,Canada,49
986,2022-03-13,Cerro Verde,Mexico,62
987,2022-03-04,Puerta del Diablo,Nicaragua,44
988,2022-12-09,Amulapa,Mexico,69
989,2022-01-30,Apulo,Costa Rica,70
990,2023-11-14,Sunset Park,Guatemala,17
991,2021-04-04,Sunset Park,Guatemala,52
992,2022-01-28,Apulo,Mexico,29
993,2021-11-14,Cerro Verde,Estados Unidos,13
994,2023-12-30,Balboa,Nicaragua,12
995,2022-09-21,Cerro Verde,Honduras,46
996,2022-04-01,Amulapa,Honduras,76
997,2021-11-25,Cerro Verde,Mexico,29
998,2021-10-25,Sunset Park,Guatemala,20
999,2021-07-03,Balboa,España,56
1000,2023-11-25,Puerta del Diablo,España,34
1001,2023-07-06,Balboa,Honduras,11
1002,2023-08-20,Apulo,Mexico,46
1003,2021-03-29,Amulapa,Nicaragua,68
1004,2022-09-22,Balboa,Costa Rica,44
1005,2021-04-02,Apulo,Nicaragua,34
1006,2024-03-14,Sunset Park,Canada,15
1007,2023-05-10,Apulo,Nicaragua,25
1008,2022-10-12,Amulapa,Canada,75
1009,2023-04-25,Sunset Park,Canada,65
1010,2021-08-13,Amulapa,Costa Rica,65
1011,2023-08-06,Puerta del Diablo,Estados Unidos,26
1012,2021-03-28,Balboa,Nicaragua,52
1013,2021-01-26,Puerta del Diablo,Guatemala,11
1014,2023-09-23,Puerta del Diablo,Nicaragua,65
1015,2023-07-23,Cerro Verde,Estados Unidos,76
1016,2021-05-22,Balboa,Mexico,60
1017,2022-12-18,Cerro Verde,España,61
1018,2021-06-30,Apulo,Costa Rica,15
1019,2023-01-22,Sunset Park,Honduras,77
1020,2024-07-31,Apulo,Costa Rica,60
1021,2022-09-06,Cerro Verde,Estados Unidos,50
1022,2022-12-30,Apulo,Mexico,24
1023,2023-07-04,Sunset Park,Canada,40
1024,2022-03-15,Sunset Park,Honduras,51
1025,2021-11-29,Apulo,Nicaragua,12
1026,2022-11-19,Balboa,Mexico,29
1027,2024-10-18,Puerta del Diablo,Honduras,33
1028,2022-07-23,Sunset Park,España,46
1029,2024-12-13,Balboa,Nicaragua,28
1030,2023-02-01,Apulo,Guatemala,26
1031,2021-03-08,Puerta del Diablo,España,10
1032,2022-03-28,Sunset Park,Guatemala,71
1033,2023-12-04,Amulapa,Honduras,46
1034,2022-08-11,Amulapa,España,65
1035,2023-12-28,Amulapa,Guatemala,67
1036,2024-08-06,Puerta del Diablo,Guatemala,52
1037,2024-01-09,Balboa,Nicaragua,47
1038,2023-09-12,Balboa,Nicaragua,9
1039,2021-06-01,Balboa,España,35
1040,2024-03-08,Cerro Verde,Mexico,20
1041,2023-02-05,Sunset Park,Costa Rica,67
1042,2021-09-01,Apulo,Guatemala,54
1043,2022-05-31,Apulo,Honduras,68
1044,2022-12-25,Sunset Park,Guatemala,9
1045,2022-04-14,Amulapa,Estados Unidos,79
1046,2022-02-26,Balboa,Costa Rica,68
1047,2023-05-17,Balboa,Mexico,33
1048,2022-05-07,Cerro Verde,Estados Unidos,7
1049,2021-02-15,Balboa,Costa Rica,44
1050,2021-12-13,Puerta del Diablo,Nicaragua,67
1051,2022-10-03,Cerro Verde,Nicaragua,28
1052,2022-02-09,Balboa,Guatemala,57
1053,2022-08-09,Sunset Park,Canada,10
1054,2021-06-15,Apulo,Honduras,54
1055,2022-06-25,Apulo,Canada,24
1056,2024-07-23,Balboa,Guatemala,74
1057,2023-05-20,Balboa,Estados Unidos,29
1058,2024-09-12,Apulo,Nicaragua,33
1059,2023-07-18,Amulapa,España,65
1060,2022-12-18,Cerro Verde,Estados Unidos,71
1061,2024-03-14,Apulo,España,47
1062,2022-10-18,Puerta del Diablo,Honduras,69
1063,2024-11-15,Cerro Verde,Guatemala,30
1064,2024-12-18,Apulo,Estados Unidos,49
1065,2023-05-23,Sunset Park,España,9
1066,2024-04-27,Cerro Verde,Guatemala,74
1067,2022-03-29,Balboa,Estados Unidos,18
1068,2021-01-12,Sunset Park,Mexico,69
1069,2021-11-02,Cerro Verde,Mexico,32
1070,2022-02-02,Amulapa,Mexico,64
1071,2023-06-10,Amulapa,España,29
1072,2021-06-21,Cerro Verde,Canada,33
1073,2024-03-24,Cerro Verde,Guatemala,6
1074,2024-11-08,Cerro Verde,Estados Unidos,55
1075,2024-04-15,Balboa,Honduras,42
1076,2024-08-26,Puerta del Diablo,Costa Rica,48
1077,2021-03-15,Balboa,Costa Rica,42
1078,2021-11-22,Sunset Park,Nicaragua,26
1079,2021-07-31,Puerta del Diablo,Canada,54
1080,2024-10-22,Sunset Park,Nicaragua,33
1081,2021-02-18,Puerta del Diablo,Honduras,71
1082,2021-10-07,Puerta del Diablo,Nicaragua,20
1083,2023-09-14,Amulapa,Costa Rica,27
1084,2022-03-29,Puerta del Diablo,Mexico,76
1085,2023-03-30,Cerro Verde,Estados Unidos,68
1086,2023-03-31,Apulo,Guatemala,67
1087,2023-12-31,Puerta del Diablo,Nicaragua,8
1088,2024-11-02,Cerro Verde,Honduras,63
1089,2021-01-08,Amulapa,Guatemala,18
1090,2021-10-27,Cerro Verde,España,28
1091,2024-06-19,Puerta del Diablo,España,75
1092,2024-07-28,Apulo,Estados Unidos,70
1093,2023-06-11,Cerro Verde,Guatemala,63
1094,2024-02-20,Apulo,Guatemala,23
1095,2024-08-05,Sunset Park,Estados Unidos,19
1096,2023-04-21,Puerta del Diablo,Costa Rica,74
1097,2022-03-03,Amulapa,Costa Rica,7
1098,2022-11-12,Apulo,Canada,7
1099,2023-10-06,Sunset Park,Mexico,52
1100,2023-05-13,Amulapa,Estados Unidos,17
1101,2024-06-06,Amulapa,Guatemala,38
1102,2021-04-23,Puerta del Diablo,Honduras,22
1103,2021-11-07,Cerro Verde,Estados Unidos,52
1104,2021-07-21,Puerta del Diablo,Estados Unidos,18
1105,2022-01-27,Sunset Park,Mexico,70
1106,2021-02-24,Balboa,Nicaragua,64
1107,2024-04-18,Amulapa,Honduras,18
1108,2022-08-06,Balboa,Honduras,15
1109,2024-01-23,Puerta del Diablo,Canada,58
1110,2022-10-28,Cerro Verde,España,59
1111,2023-09-29,Amulapa,Costa Rica,70
1112,2024-08-31,Balboa,Costa Rica,72
1113,2022-06-28,Sunset Park,Nicaragua,70
1114,2022-06-27,Cerro Verde,Canada,79
1115,2021-12-29,Amulapa,España,19
1116,2021-10-07,Cerro Verde,Guatemala,18
1117,2023-04-29,Sunset Park,España,50
1118,2022-04-13,Apulo,Honduras,7
1119,2021-08-23,Amulapa,España,67
1120,2021-12-21,Cerro Verde,Nicaragua,71
1121,2024-01-10,Balboa,Canada,50
1122,2021-10-31,Cerro Verde,Guatemala,56
1123,2022-01-27,Puerta del Diablo,Costa Rica,52
1124,2024-12-29,Sunset Park,Costa Rica,21
1125,2022-07-05,Cerro Verde,Mexico,49
1126,2024-12-11,Balboa,Estados Unidos,38
1127,2023-09-25,Sunset Park,Honduras,34
1128,2021-06-08,Sunset Park,Nicaragua,72
1129,2022-02-05,Apulo,Costa Rica,41
1130,2024-03-11,Cerro Verde,Guatemala,40
1131,2021-06-02,Balboa,España,39
1132,2023-02-07,Balboa,Nicaragua,72
1133,2023-09-07,Apulo,Estados Unidos,65
1134,2021-07-21,Amulapa,Canada,62
1135,2022-11-19,Amulapa,Estados Unidos,59
1136,2021-01-17,Cerro Verde,Estados Unidos,52
1137,2024-01-21,Sunset Park,Guatemala,51
1138,2023-09-14,Cerro Verde,Nicaragua,59
1139,2023-09-02,Apulo,Nicaragua,19
1140,2022-08-17,Puerta del Diablo,Mexico,6
1141,2023-01-06,Cerro Verde,España,53
1142,2021-08-13,Puerta del Diablo,Canada,37
1143,2022-08-06,Puerta del Diablo,Honduras,52
1144,2023-05-15,Puerta del Diablo,Canada,55
1145,2024-08-21,Cerro Verde,Guatemala,30
1146,2021-08-29,Cerro Verde,Mexico,72
1147,2021-01-27,Balboa,Costa Rica,55
1148,2023-06-09,Amulapa,España,58
1149,2021-01-24,Balboa,Costa Rica,77
1150,2021-12-22,Amulapa,España,49
1151,2022-12-19,Sunset Park,Estados Unidos,25
1152,2022-10-06,Puerta del Diablo,Guatemala,36
1153,2022-08-03,Balboa,Costa Rica,79
1154,2023-06-12,Apulo,Nicaragua,74
1155,2024-11-27,Balboa,Nicaragua,78
1156,2023-01-17,Sunset Park,Nicaragua,6
1157,2022-07-04,Amulapa,Honduras,48
1158,2022-07-22,Amulapa,Costa Rica,12
1159,2024-10-23,Amulapa,España,59
1160,2022-04-21,Apulo,Mexico,42
1161,2022-12-31,Amulapa,Honduras,35
1162,2023-01-21,Sunset Park,Estados Unidos,47
1163,2022-09-13,Apulo,Honduras,23
1164,2022-09-16,Apulo,Costa Rica,20
1165,2023-09-08,Apulo,Costa Rica,6
1166,2023-01-08,Sunset Park,Canada,37
1167,2023-06-25,Balboa,Canada,37
1168,2021-07-12,Balboa,Honduras,32
1169,2022-04-18,Balboa,Guatemala,16
1170,2021-04-28,Puerta del Diablo,Mexico,23
1171,2021-01-18,Amulapa,Mexico,72
1172,2021-03-13,Amulapa,España,67
1173,2021-04-24,Sunset Park,España,26
1174,2022-11-11,Cerro Verde,Honduras,27
1175,2023-04-20,Amulapa,Canada,37
1176,2021-01-27,Apulo,Nicaragua,12
1177,2024-12-28,Balboa,España,23
1178,2024-02-29,Cerro Verde,Canada,18
1179,2023-12-08,Amulapa,Costa Rica,26
1180,2021-12-17,Balboa,Canada,44
1181,2023-06-18,Amulapa,Estados Unidos,22
1182,2021-03-28,Sunset Park,Canada,26
1183,2023-04-22,Cerro Verde,Nicaragua,18
1184,2024-05-10,Cerro Verde,Nicaragua,75
1185,2023-05-19,Cerro Verde,Costa Rica,33
1186,2021-02-10,Apulo,Honduras,66
1187,2021-06-18,Amulapa,Mexico,24
1188,2023-09-08,Balboa,Guatemala,29
1189,2024-12-10,Balboa,España,40
1190,2021-01-08,Puerta del Diablo,España,42
