id_visita_parque,fecha,parque,pais_origen,gasto_estimado,anio,mes,dia,trimestre,categoria_gasto
379,2022-03-21,Sunset Park,Estados Unidos,26,2022,3,21,1,Bajo
380,2022-02-18,Balboa,Canada,15,2022,2,18,1,Bajo
381,2021-12-04,Puerta Del Diablo,España,26,2021,12,4,4,Bajo
382,2023-11-06,Apulo,Costa Rica,8,2023,11,6,4,Bajo
383,2021-06-24,Balboa,España,19,2021,6,24,2,Bajo
384,2024-07-14,Cerro Verde,Honduras,47,2024,7,14,3,Medio
385,2023-11-12,Apulo,Guatemala,45,2023,11,12,4,Medio
386,2021-01-02,Apulo,Guatemala,26,2021,1,2,1,Bajo
387,2021-05-09,Amulapa,España,72,2021,5,9,2,Alto
388,2021-10-20,Cerro Verde,Guatemala,47,2021,10,20,4,Medio
389,2023-05-21,Amulapa,Mexico,54,2023,5,21,2,Medio
390,2023-11-21,Apulo,Mexico,77,2023,11,21,4,Alto
391,2021-05-13,Amulapa,Guatemala,52,2021,5,13,2,Medio
392,2024-10-10,Puerta Del Diablo,Mexico,58,2024,10,10,4,Medio
393,2022-12-07,Sunset Park,Nicaragua,11,2022,12,7,4,Bajo
394,2022-07-17,Apulo,Canada,64,2022,7,17,3,Alto
395,2021-01-22,Balboa,Nicaragua,27,2021,1,22,1,Bajo
396,2024-08-28,Apulo,Guatemala,45,2024,8,28,3,Medio
397,2021-03-27,Cerro Verde,Guatemala,65,2021,3,27,1,Alto
398,2021-06-07,Balboa,Canada,15,2021,6,7,2,Bajo
399,2023-10-14,Cerro Verde,Guatemala,70,2023,10,14,4,Alto
400,2024-05-25,Apulo,España,46,2024,5,25,2,Medio
401,2022-04-28,Puerta Del Diablo,Canada,19,2022,4,28,2,Bajo
402,2024-12-24,Balboa,Mexico,23,2024,12,24,4,Bajo
403,2023-10-04,Apulo,Canada,50,2023,10,4,4,Medio
404,2023-05-03,Apulo,Costa Rica,21,2023,5,3,2,Bajo
405,2023-11-25,Cerro Verde,Guatemala,70,2023,11,25,4,Alto
406,2023-10-10,Amulapa,Estados Unidos,10,2023,10,10,4,Bajo
407,2024-08-05,Apulo,Nicaragua,78,2024,8,5,3,Alto
408,2024-12-11,Puerta Del Diablo,Nicaragua,26,2024,12,11,4,Bajo
409,2022-09-05,Amulapa,Honduras,23,2022,9,5,3,Bajo
410,2021-01-26,Balboa,Canada,45,2021,1,26,1,Medio
411,2023-02-09,Apulo,Nicaragua,35,2023,2,9,1,Medio
412,2024-11-08,Cerro Verde,Nicaragua,8,2024,11,8,4,Bajo
413,2021-02-13,Puerta Del Diablo,España,66,2021,2,13,1,Alto
414,2023-07-05,Sunset Park,España,18,2023,7,5,3,Bajo
415,2022-05-09,Puerta Del Diablo,España,57,2022,5,9,2,Medio
416,2024-11-13,Apulo,Guatemala,42,2024,11,13,4,Medio
417,2021-08-23,Apulo,Honduras,64,2021,8,23,3,Alto
418,2021-10-01,Balboa,Estados Unidos,9,2021,10,1,4,Bajo
419,2024-01-09,Apulo,Canada,13,2024,1,9,1,Bajo
420,2023-02-10,Puerta Del Diablo,Canada,8,2023,2,10,1,Bajo
421,2022-09-16,Sunset Park,Estados Unidos,58,2022,9,16,3,Medio
422,2021-12-25,Puerta Del Diablo,Guatemala,61,2021,12,25,4,Alto
423,2024-12-08,Apulo,Guatemala,12,2024,12,8,4,Bajo
424,2021-03-14,Apulo,Estados Unidos,18,2021,3,14,1,Bajo
425,2022-11-24,Sunset Park,Costa Rica,32,2022,11,24,4,Medio
426,2024-02-20,Sunset Park,Estados Unidos,51,2024,2,20,1,Medio
427,2023-06-17,Balboa,Guatemala,57,2023,6,17,2,Medio
428,2022-05-06,Sunset Park,Nicaragua,78,2022,5,6,2,Alto
429,2022-11-17,Cerro Verde,España,71,2022,11,17,4,Alto
430,2024-11-03,Apulo,Estados Unidos,70,2024,11,3,4,Alto
431,2022-12-28,Balboa,Honduras,9,2022,12,28,4,Bajo
432,2024-01-28,Amulapa,Estados Unidos,13,2024,1,28,1,Bajo
433,2024-07-10,Puerta Del Diablo,Mexico,73,2024,7,10,3,Alto
434,2024-09-11,Balboa,Honduras,20,2024,9,11,3,Bajo
435,2022-03-25,Apulo,Nicaragua,28,2022,3,25,1,Bajo
436,2022-07-08,Apulo,Estados Unidos,79,2022,7,8,3,Alto
437,2021-01-29,Sunset Park,Costa Rica,62,2021,1,29,1,Alto
438,2022-08-04,Sunset Park,Guatemala,20,2022,8,4,3,Bajo
439,2021-11-29,Cerro Verde,Canada,36,2021,11,29,4,Medio
440,2021-09-08,Cerro Verde,Honduras,57,2021,9,8,3,Medio
441,2024-05-15,Apulo,Costa Rica,38,2024,5,15,2,Medio
442,2024-11-09,Apulo,Guatemala,9,2024,11,9,4,Bajo
443,2022-04-04,Cerro Verde,Canada,59,2022,4,4,2,Medio
444,2022-08-11,Cerro Verde,Mexico,51,2022,8,11,3,Medio
445,2024-12-09,Sunset Park,Estados Unidos,26,2024,12,9,4,Bajo
446,2023-02-27,Amulapa,España,39,2023,2,27,1,Medio
447,2023-04-21,Balboa,Estados Unidos,54,2023,4,21,2,Medio
448,2022-12-26,Sunset Park,Honduras,51,2022,12,26,4,Medio
449,2024-09-18,Cerro Verde,España,15,2024,9,18,3,Bajo
450,2021-09-18,Puerta Del Diablo,Nicaragua,22,2021,9,18,3,Bajo
451,2024-10-04,Cerro Verde,Costa Rica,23,2024,10,4,4,Bajo
452,2023-09-17,Puerta Del Diablo,Canada,62,2023,9,17,3,Alto
453,2021-04-11,Sunset Park,Guatemala,26,2021,4,11,2,Bajo
454,2023-04-03,Sunset Park,Guatemala,11,2023,4,3,2,Bajo
455,2023-08-03,Sunset Park,Guatemala,31,2023,8,3,3,Medio
456,2024-10-05,Amulapa,Mexico,6,2024,10,5,4,Bajo
457,2023-05-08,Apulo,Nicaragua,24,2023,5,8,2,Bajo
458,2022-11-10,Apulo,Costa Rica,25,2022,11,10,4,Bajo
459,2021-09-18,Sunset Park,España,46,2021,9,18,3,Medio
460,2021-12-25,Amulapa,Nicaragua,35,2021,12,25,4,Medio
461,2024-03-02,Balboa,Guatemala,67,2024,3,2,1,Alto
462,2024-11-12,Amulapa,Guatemala,8,2024,11,12,4,Bajo
463,2023-03-20,Apulo,Canada,13,2023,3,20,1,Bajo
464,2023-02-12,Balboa,Estados Unidos,40,2023,2,12,1,Medio
465,2021-01-06,Apulo,Honduras,17,2021,1,6,1,Bajo
466,2021-08-10,Cerro Verde,Nicaragua,60,2021,8,10,3,Alto
467,2022-02-26,Sunset Park,Nicaragua,9,2022,2,26,1,Bajo
468,2021-12-29,Apulo,Mexico,19,2021,12,29,4,Bajo
469,2022-07-17,Cerro Verde,España,66,2022,7,17,3,Alto
470,2023-10-29,Balboa,Guatemala,7,2023,10,29,4,Bajo
471,2024-05-09,Apulo,Mexico,56,2024,5,9,2,Medio
472,2024-11-14,Amulapa,Mexico,28,2024,11,14,4,Bajo
473,2024-01-10,Balboa,Estados Unidos,24,2024,1,10,1,Bajo
474,2024-02-06,Amulapa,Estados Unidos,14,2024,2,6,1,Bajo
475,2022-11-16,Sunset Park,Nicaragua,68,2022,11,16,4,Alto
476,2024-01-21,Apulo,Canada,31,2024,1,21,1,Medio
477,2021-04-08,Sunset Park,Estados Unidos,53,2021,4,8,2,Medio
478,2021-06-06,Amulapa,Mexico,56,2021,6,6,2,Medio
479,2021-12-05,Puerta Del Diablo,Estados Unidos,22,2021,12,5,4,Bajo
480,2022-04-11,Amulapa,Estados Unidos,53,2022,4,11,2,Medio
481,2023-08-23,Sunset Park,Canada,64,2023,8,23,3,Alto
482,2021-05-02,Balboa,Costa Rica,58,2021,5,2,2,Medio
483,2021-07-31,Balboa,Canada,63,2021,7,31,3,Alto
484,2021-12-12,Sunset Park,España,74,2021,12,12,4,Alto
485,2023-10-19,Apulo,Honduras,74,2023,10,19,4,Alto
486,2022-09-17,Apulo,Canada,7,2022,9,17,3,Bajo
487,2021-06-03,Balboa,Costa Rica,40,2021,6,3,2,Medio
488,2022-11-11,Balboa,Mexico,20,2022,11,11,4,Bajo
489,2021-09-17,Amulapa,Guatemala,23,2021,9,17,3,Bajo
490,2022-04-02,Cerro Verde,Guatemala,65,2022,4,2,2,Alto
491,2023-08-16,Apulo,Mexico,21,2023,8,16,3,Bajo
492,2021-11-03,Cerro Verde,Nicaragua,40,2021,11,3,4,Medio
493,2022-02-02,Balboa,Nicaragua,52,2022,2,2,1,Medio
494,2024-11-26,Balboa,España,31,2024,11,26,4,Medio
495,2022-10-16,Cerro Verde,Guatemala,53,2022,10,16,4,Medio
496,2024-06-29,Apulo,España,78,2024,6,29,2,Alto
497,2023-10-23,Apulo,España,61,2023,10,23,4,Alto
498,2021-09-15,Balboa,Honduras,30,2021,9,15,3,Medio
499,2022-07-29,Puerta Del Diablo,España,10,2022,7,29,3,Bajo
500,2024-05-28,Puerta Del Diablo,Costa Rica,55,2024,5,28,2,Medio
501,2022-10-03,Balboa,Nicaragua,69,2022,10,3,4,Alto
502,2021-04-02,Amulapa,Honduras,41,2021,4,2,2,Medio
503,2022-10-23,Puerta Del Diablo,Canada,46,2022,10,23,4,Medio
504,2024-01-03,Balboa,Costa Rica,39,2024,1,3,1,Medio
505,2023-08-13,Apulo,Estados Unidos,35,2023,8,13,3,Medio
506,2023-05-26,Apulo,España,36,2023,5,26,2,Medio
507,2024-03-16,Amulapa,Honduras,36,2024,3,16,1,Medio
508,2021-01-22,Puerta Del Diablo,Costa Rica,42,2021,1,22,1,Medio
509,2023-08-23,Amulapa,Estados Unidos,68,2023,8,23,3,Alto
510,2021-01-22,Puerta Del Diablo,Honduras,54,2021,1,22,1,Medio
511,2021-01-13,Apulo,Guatemala,25,2021,1,13,1,Bajo
512,2023-09-06,Sunset Park,España,40,2023,9,6,3,Medio
513,2022-03-17,Sunset Park,España,5,2022,3,17,1,Bajo
514,2022-04-11,Cerro Verde,Guatemala,24,2022,4,11,2,Bajo
515,2024-05-14,Cerro Verde,Canada,47,2024,5,14,2,Medio
516,2022-04-30,Amulapa,Costa Rica,26,2022,4,30,2,Bajo
517,2024-07-18,Puerta Del Diablo,Estados Unidos,5,2024,7,18,3,Bajo
518,2023-03-16,Amulapa,España,29,2023,3,16,1,Bajo
519,2023-05-21,Cerro Verde,Mexico,23,2023,5,21,2,Bajo
520,2023-10-14,Sunset Park,Guatemala,64,2023,10,14,4,Alto
521,2021-06-20,Balboa,Estados Unidos,14,2021,6,20,2,Bajo
522,2021-09-28,Balboa,Costa Rica,52,2021,9,28,3,Medio
523,2023-04-15,Sunset Park,Mexico,49,2023,4,15,2,Medio
524,2023-03-09,Balboa,Costa Rica,11,2023,3,9,1,Bajo
525,2021-09-20,Cerro Verde,Nicaragua,22,2021,9,20,3,Bajo
526,2022-08-13,Puerta Del Diablo,Nicaragua,63,2022,8,13,3,Alto
527,2023-05-19,Sunset Park,Guatemala,78,2023,5,19,2,Alto
528,2022-09-17,Apulo,Guatemala,54,2022,9,17,3,Medio
529,2021-10-01,Apulo,Guatemala,22,2021,10,1,4,Bajo
530,2023-08-27,Puerta Del Diablo,Guatemala,12,2023,8,27,3,Bajo
531,2021-11-06,Balboa,Guatemala,41,2021,11,6,4,Medio
532,2024-10-06,Apulo,Canada,57,2024,10,6,4,Medio
533,2022-10-27,Amulapa,Canada,39,2022,10,27,4,Medio
534,2022-08-12,Apulo,Nicaragua,20,2022,8,12,3,Bajo
535,2021-07-29,Sunset Park,Estados Unidos,53,2021,7,29,3,Medio
536,2024-11-26,Balboa,Costa Rica,66,2024,11,26,4,Alto
537,2021-10-14,Balboa,Nicaragua,7,2021,10,14,4,Bajo
538,2021-10-03,Puerta Del Diablo,Nicaragua,35,2021,10,3,4,Medio
539,2024-10-04,Amulapa,Costa Rica,27,2024,10,4,4,Bajo
540,2023-03-10,Sunset Park,España,52,2023,3,10,1,Medio
541,2021-05-21,Puerta Del Diablo,Costa Rica,26,2021,5,21,2,Bajo
542,2022-03-14,Cerro Verde,Costa Rica,42,2022,3,14,1,Medio
543,2021-09-12,Puerta Del Diablo,Mexico,33,2021,9,12,3,Medio
544,2024-06-13,Cerro Verde,Guatemala,77,2024,6,13,2,Alto
545,2023-07-05,Balboa,España,73,2023,7,5,3,Alto
546,2024-10-02,Puerta Del Diablo,Canada,24,2024,10,2,4,Bajo
547,2024-06-17,Amulapa,Nicaragua,64,2024,6,17,2,Alto
548,2022-01-06,Sunset Park,Canada,22,2022,1,6,1,Bajo
549,2023-05-23,Amulapa,Nicaragua,76,2023,5,23,2,Alto
550,2024-09-01,Amulapa,Canada,37,2024,9,1,3,Medio
551,2022-01-16,Apulo,Nicaragua,66,2022,1,16,1,Alto
552,2021-10-13,Sunset Park,Nicaragua,26,2021,10,13,4,Bajo
553,2023-05-18,Apulo,Nicaragua,24,2023,5,18,2,Bajo
554,2023-05-26,Apulo,Nicaragua,62,2023,5,26,2,Alto
555,2023-01-09,Puerta Del Diablo,Mexico,40,2023,1,9,1,Medio
556,2023-10-24,Sunset Park,Honduras,13,2023,10,24,4,Bajo
557,2024-09-29,Balboa,Estados Unidos,25,2024,9,29,3,Bajo
558,2024-10-23,Sunset Park,Nicaragua,32,2024,10,23,4,Medio
559,2021-09-16,Apulo,Mexico,19,2021,9,16,3,Bajo
560,2021-10-20,Balboa,Canada,48,2021,10,20,4,Medio
561,2021-09-30,Balboa,España,35,2021,9,30,3,Medio
562,2022-03-08,Cerro Verde,Nicaragua,37,2022,3,8,1,Medio
563,2023-03-06,Cerro Verde,Canada,32,2023,3,6,1,Medio
564,2023-11-22,Amulapa,Costa Rica,27,2023,11,22,4,Bajo
565,2023-12-28,Cerro Verde,Guatemala,60,2023,12,28,4,Alto
566,2022-03-24,Apulo,Honduras,44,2022,3,24,1,Medio
567,2024-08-13,Amulapa,Costa Rica,26,2024,8,13,3,Bajo
568,2021-06-18,Amulapa,España,79,2021,6,18,2,Alto
569,2021-12-26,Amulapa,Guatemala,62,2021,12,26,4,Alto
570,2024-05-13,Amulapa,Canada,68,2024,5,13,2,Alto
571,2023-03-05,Cerro Verde,Canada,27,2023,3,5,1,Bajo
572,2023-11-20,Balboa,Honduras,5,2023,11,20,4,Bajo
573,2022-06-21,Amulapa,Honduras,33,2022,6,21,2,Medio
574,2023-12-13,Puerta Del Diablo,Costa Rica,51,2023,12,13,4,Medio
575,2024-06-20,Sunset Park,Guatemala,48,2024,6,20,2,Medio
576,2022-08-23,Amulapa,Nicaragua,58,2022,8,23,3,Medio
577,2023-12-11,Cerro Verde,Honduras,36,2023,12,11,4,Medio
578,2022-08-01,Sunset Park,Costa Rica,63,2022,8,1,3,Alto
579,2024-08-31,Amulapa,Mexico,34,2024,8,31,3,Medio
580,2024-04-14,Apulo,Honduras,75,2024,4,14,2,Alto
581,2024-08-21,Amulapa,Guatemala,33,2024,8,21,3,Medio
582,2021-05-14,Amulapa,España,48,2021,5,14,2,Medio
583,2024-11-12,Balboa,España,42,2024,11,12,4,Medio
584,2023-11-04,Apulo,Costa Rica,37,2023,11,4,4,Medio
585,2022-05-16,Amulapa,Mexico,44,2022,5,16,2,Medio
586,2024-07-16,Amulapa,Estados Unidos,17,2024,7,16,3,Bajo
587,2022-04-26,Puerta Del Diablo,Honduras,6,2022,4,26,2,Bajo
588,2021-01-01,Amulapa,España,47,2021,1,1,1,Medio
589,2022-06-17,Apulo,España,69,2022,6,17,2,Alto
590,2021-06-04,Cerro Verde,Nicaragua,38,2021,6,4,2,Medio
591,2023-01-06,Balboa,Honduras,62,2023,1,6,1,Alto
592,2022-04-13,Puerta Del Diablo,Mexico,24,2022,4,13,2,Bajo
593,2023-10-06,Cerro Verde,Costa Rica,5,2023,10,6,4,Bajo
594,2024-01-12,Sunset Park,Canada,45,2024,1,12,1,Medio
595,2024-03-17,Sunset Park,Mexico,30,2024,3,17,1,Medio
596,2022-03-12,Cerro Verde,Costa Rica,66,2022,3,12,1,Alto
597,2022-03-14,Cerro Verde,Nicaragua,44,2022,3,14,1,Medio
598,2024-07-12,Sunset Park,Estados Unidos,22,2024,7,12,3,Bajo
599,2022-03-23,Puerta Del Diablo,Nicaragua,33,2022,3,23,1,Medio
600,2024-01-08,Amulapa,Honduras,46,2024,1,8,1,Medio
601,2024-12-20,Balboa,Mexico,30,2024,12,20,4,Medio
602,2024-08-31,Sunset Park,Estados Unidos,17,2024,8,31,3,Bajo
603,2023-11-24,Sunset Park,Guatemala,63,2023,11,24,4,Alto
604,2021-10-14,Balboa,Costa Rica,53,2021,10,14,4,Medio
605,2021-08-28,Amulapa,Mexico,37,2021,8,28,3,Medio
606,2021-12-02,Balboa,Mexico,11,2021,12,2,4,Bajo
607,2023-04-26,Cerro Verde,Guatemala,30,2023,4,26,2,Medio
608,2022-09-05,Apulo,Costa Rica,54,2022,9,5,3,Medio
609,2024-10-23,Amulapa,Guatemala,23,2024,10,23,4,Bajo
610,2023-05-30,Amulapa,Nicaragua,70,2023,5,30,2,Alto
611,2022-01-12,Balboa,Honduras,52,2022,1,12,1,Medio
612,2022-09-06,Balboa,Guatemala,26,2022,9,6,3,Bajo
613,2023-09-30,Apulo,Nicaragua,28,2023,9,30,3,Bajo
614,2022-02-11,Apulo,Estados Unidos,37,2022,2,11,1,Medio
615,2022-01-13,Apulo,Canada,70,2022,1,13,1,Alto
616,2024-11-19,Cerro Verde,Costa Rica,75,2024,11,19,4,Alto
617,2021-01-15,Puerta Del Diablo,Estados Unidos,34,2021,1,15,1,Medio
618,2022-01-02,Sunset Park,Estados Unidos,40,2022,1,2,1,Medio
619,2021-05-19,Sunset Park,Costa Rica,11,2021,5,19,2,Bajo
620,2024-01-10,Puerta Del Diablo,Mexico,77,2024,1,10,1,Alto
621,2021-02-09,Puerta Del Diablo,Nicaragua,28,2021,2,9,1,Bajo
622,2024-12-01,Apulo,España,47,2024,12,1,4,Medio
623,2024-03-17,Apulo,Honduras,47,2024,3,17,1,Medio
624,2023-03-07,Amulapa,Guatemala,65,2023,3,7,1,Alto
625,2022-01-19,Apulo,Costa Rica,8,2022,1,19,1,Bajo
626,2024-02-01,Cerro Verde,Guatemala,60,2024,2,1,1,Alto
627,2022-12-24,Puerta Del Diablo,Mexico,7,2022,12,24,4,Bajo
628,2022-04-12,Puerta Del Diablo,Costa Rica,21,2022,4,12,2,Bajo
629,2024-10-20,Cerro Verde,Nicaragua,13,2024,10,20,4,Bajo
630,2021-08-25,Puerta Del Diablo,Estados Unidos,60,2021,8,25,3,Alto
631,2024-10-02,Amulapa,Canada,59,2024,10,2,4,Medio
632,2023-09-12,Apulo,Guatemala,25,2023,9,12,3,Bajo
633,2024-10-10,Apulo,Estados Unidos,43,2024,10,10,4,Medio
634,2022-02-01,Amulapa,Estados Unidos,41,2022,2,1,1,Medio
635,2021-06-07,Apulo,España,46,2021,6,7,2,Medio
636,2021-08-14,Apulo,Nicaragua,63,2021,8,14,3,Alto
637,2024-02-17,Amulapa,Costa Rica,26,2024,2,17,1,Bajo
638,2023-04-03,Apulo,Nicaragua,74,2023,4,3,2,Alto
639,2024-08-05,Balboa,España,44,2024,8,5,3,Medio
640,2024-01-10,Apulo,Mexico,13,2024,1,10,1,Bajo
641,2021-04-29,Balboa,Canada,48,2021,4,29,2,Medio
642,2021-04-15,Amulapa,Honduras,31,2021,4,15,2,Medio
643,2022-10-10,Cerro Verde,Mexico,78,2022,10,10,4,Alto
644,2023-03-27,Cerro Verde,Costa Rica,61,2023,3,27,1,Alto
645,2021-02-18,Balboa,Guatemala,60,2021,2,18,1,Alto
646,2024-08-25,Amulapa,Guatemala,54,2024,8,25,3,Medio
647,2022-02-22,Puerta Del Diablo,Mexico,45,2022,2,22,1,Medio
648,2023-02-23,Apulo,Nicaragua,61,2023,2,23,1,Alto
649,2024-06-30,Sunset Park,Guatemala,16,2024,6,30,2,Bajo
650,2023-01-11,Amulapa,Costa Rica,29,2023,1,11,1,Bajo
651,2021-07-02,Puerta Del Diablo,España,62,2021,7,2,3,Alto
652,2023-06-23,Puerta Del Diablo,Costa Rica,44,2023,6,23,2,Medio
653,2023-05-17,Sunset Park,Nicaragua,38,2023,5,17,2,Medio
654,2023-07-04,Sunset Park,Mexico,30,2023,7,4,3,Medio
655,2022-08-07,Apulo,Mexico,38,2022,8,7,3,Medio
656,2022-06-21,Amulapa,Guatemala,15,2022,6,21,2,Bajo
657,2022-03-31,Balboa,Costa Rica,40,2022,3,31,1,Medio
658,2021-11-21,Amulapa,Estados Unidos,70,2021,11,21,4,Alto
659,2024-01-05,Apulo,Canada,53,2024,1,5,1,Medio
660,2022-09-16,Apulo,Honduras,37,2022,9,16,3,Medio
661,2023-05-24,Apulo,Nicaragua,40,2023,5,24,2,Medio
662,2021-09-13,Amulapa,España,50,2021,9,13,3,Medio
663,2022-08-17,Apulo,Honduras,68,2022,8,17,3,Alto
664,2023-02-15,Puerta Del Diablo,Honduras,52,2023,2,15,1,Medio
665,2022-12-25,Puerta Del Diablo,Mexico,52,2022,12,25,4,Medio
666,2022-06-12,Balboa,Mexico,26,2022,6,12,2,Bajo
667,2023-12-26,Sunset Park,Costa Rica,15,2023,12,26,4,Bajo
668,2023-09-08,Cerro Verde,Mexico,5,2023,9,8,3,Bajo
669,2021-07-13,Balboa,Nicaragua,24,2021,7,13,3,Bajo
670,2021-06-01,Amulapa,España,11,2021,6,1,2,Bajo
671,2021-01-24,Amulapa,Honduras,57,2021,1,24,1,Medio
672,2022-07-27,Apulo,Honduras,24,2022,7,27,3,Bajo
673,2023-07-27,Apulo,Canada,23,2023,7,27,3,Bajo
674,2022-05-23,Puerta Del Diablo,Mexico,71,2022,5,23,2,Alto
675,2021-10-30,Balboa,Estados Unidos,9,2021,10,30,4,Bajo
676,2024-08-30,Sunset Park,Mexico,10,2024,8,30,3,Bajo
677,2022-09-07,Amulapa,Costa Rica,58,2022,9,7,3,Medio
678,2021-02-12,Cerro Verde,Mexico,25,2021,2,12,1,Bajo
679,2024-10-27,Balboa,Guatemala,78,2024,10,27,4,Alto
680,2024-06-24,Sunset Park,Mexico,53,2024,6,24,2,Medio
681,2022-06-07,Apulo,Costa Rica,12,2022,6,7,2,Bajo
682,2024-09-19,Amulapa,Costa Rica,55,2024,9,19,3,Medio
683,2022-03-21,Cerro Verde,Nicaragua,46,2022,3,21,1,Medio
684,2021-01-07,Cerro Verde,España,60,2021,1,7,1,Alto
685,2024-07-15,Sunset Park,Honduras,73,2024,7,15,3,Alto
686,2022-04-10,Amulapa,España,46,2022,4,10,2,Medio
687,2022-02-27,Amulapa,Mexico,33,2022,2,27,1,Medio
688,2023-11-03,Balboa,Costa Rica,52,2023,11,3,4,Medio
689,2022-07-16,Balboa,Estados Unidos,41,2022,7,16,3,Medio
690,2023-10-15,Balboa,Honduras,48,2023,10,15,4,Medio
691,2023-10-30,Cerro Verde,Honduras,7,2023,10,30,4,Bajo
692,2022-12-09,Sunset Park,Estados Unidos,31,2022,12,9,4,Medio
693,2021-01-08,Puerta Del Diablo,Guatemala,26,2021,1,8,1,Bajo
694,2024-05-19,Cerro Verde,Canada,74,2024,5,19,2,Alto
695,2023-08-24,Amulapa,Costa Rica,23,2023,8,24,3,Bajo
696,2023-08-27,Cerro Verde,Estados Unidos,72,2023,8,27,3,Alto
697,2021-10-27,Balboa,Nicaragua,52,2021,10,27,4,Medio
698,2021-09-28,Puerta Del Diablo,Estados Unidos,22,2021,9,28,3,Bajo
699,2024-04-03,Amulapa,Canada,32,2024,4,3,2,Medio
700,2022-07-04,Puerta Del Diablo,Guatemala,46,2022,7,4,3,Medio
701,2022-05-13,Apulo,Mexico,16,2022,5,13,2,Bajo
702,2022-03-02,Puerta Del Diablo,Costa Rica,70,2022,3,2,1,Alto
703,2023-02-28,Balboa,Mexico,24,2023,2,28,1,Bajo
704,2022-06-16,Apulo,Honduras,43,2022,6,16,2,Medio
705,2023-08-29,Puerta Del Diablo,Mexico,68,2023,8,29,3,Alto
706,2021-12-27,Sunset Park,España,56,2021,12,27,4,Medio
707,2024-01-01,Apulo,Mexico,65,2024,1,1,1,Alto
708,2022-07-22,Apulo,Estados Unidos,38,2022,7,22,3,Medio
709,2021-11-25,Amulapa,España,6,2021,11,25,4,Bajo
710,2022-02-22,Amulapa,Honduras,38,2022,2,22,1,Medio
711,2024-11-17,Balboa,Honduras,23,2024,11,17,4,Bajo
712,2022-10-30,Puerta Del Diablo,Estados Unidos,64,2022,10,30,4,Alto
713,2022-07-04,Puerta Del Diablo,Nicaragua,36,2022,7,4,3,Medio
714,2024-10-14,Cerro Verde,Nicaragua,54,2024,10,14,4,Medio
715,2024-11-12,Balboa,Costa Rica,33,2024,11,12,4,Medio
716,2023-09-25,Puerta Del Diablo,Nicaragua,40,2023,9,25,3,Medio
717,2022-04-26,Sunset Park,Canada,6,2022,4,26,2,Bajo
718,2021-12-14,Cerro Verde,Estados Unidos,48,2021,12,14,4,Medio
719,2021-11-03,Amulapa,Mexico,42,2021,11,3,4,Medio
720,2024-05-18,Sunset Park,Guatemala,43,2024,5,18,2,Medio
721,2023-04-16,Apulo,Costa Rica,69,2023,4,16,2,Alto
722,2021-11-03,Amulapa,Nicaragua,28,2021,11,3,4,Bajo
723,2023-01-10,Amulapa,Mexico,13,2023,1,10,1,Bajo
724,2024-09-13,Balboa,Nicaragua,26,2024,9,13,3,Bajo
725,2021-11-30,Amulapa,España,16,2021,11,30,4,Bajo
726,2023-04-14,Sunset Park,Costa Rica,79,2023,4,14,2,Alto
727,2023-10-31,Balboa,Guatemala,10,2023,10,31,4,Bajo
728,2022-10-15,Apulo,Costa Rica,23,2022,10,15,4,Bajo
729,2024-02-01,Apulo,España,13,2024,2,1,1,Bajo
730,2022-06-11,Cerro Verde,Costa Rica,34,2022,6,11,2,Medio
731,2023-12-09,Sunset Park,Costa Rica,67,2023,12,9,4,Alto
732,2023-05-04,Apulo,Mexico,65,2023,5,4,2,Alto
733,2021-07-03,Amulapa,Nicaragua,40,2021,7,3,3,Medio
734,2023-05-31,Sunset Park,Estados Unidos,55,2023,5,31,2,Medio
735,2022-05-16,Balboa,Canada,34,2022,5,16,2,Medio
736,2024-01-13,Cerro Verde,Nicaragua,38,2024,1,13,1,Medio
737,2021-03-30,Apulo,Honduras,22,2021,3,30,1,Bajo
738,2023-03-23,Sunset Park,Estados Unidos,7,2023,3,23,1,Bajo
739,2024-07-22,Apulo,Estados Unidos,71,2024,7,22,3,Alto
740,2023-01-25,Sunset Park,Costa Rica,29,2023,1,25,1,Bajo
741,2021-05-15,Cerro Verde,Guatemala,16,2021,5,15,2,Bajo
742,2021-02-11,Sunset Park,Mexico,48,2021,2,11,1,Medio
743,2023-12-25,Cerro Verde,Guatemala,25,2023,12,25,4,Bajo
744,2021-02-16,Balboa,Estados Unidos,46,2021,2,16,1,Medio
745,2022-05-17,Balboa,Guatemala,28,2022,5,17,2,Bajo
746,2024-12-12,Amulapa,Mexico,17,2024,12,12,4,Bajo
747,2022-07-12,Balboa,Estados Unidos,16,2022,7,12,3,Bajo
748,2024-02-22,Apulo,Nicaragua,79,2024,2,22,1,Alto
749,2022-12-19,Cerro Verde,Canada,54,2022,12,19,4,Medio
750,2023-04-05,Sunset Park,Canada,24,2023,4,5,2,Bajo
751,2023-09-23,Amulapa,Guatemala,36,2023,9,23,3,Medio
752,2021-01-11,Puerta Del Diablo,Estados Unidos,35,2021,1,11,1,Medio
753,2021-01-27,Balboa,Canada,18,2021,1,27,1,Bajo
754,2021-03-10,Apulo,Estados Unidos,49,2021,3,10,1,Medio
755,2023-05-24,Balboa,Nicaragua,36,2023,5,24,2,Medio
756,2023-06-30,Balboa,Costa Rica,27,2023,6,30,2,Bajo
757,2022-06-05,Amulapa,España,67,2022,6,5,2,Alto
