id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio,anio,mes,dia,trimestre,porcentaje_ocupacion,nivel_ocupacion,ingreso_estimado
491,2021-12-18,Usulutan,Playa,79,25,126,2021,12,18,4,31.645569620253166,Baja,3150
495,2024-08-24,San Miguel,Playa,177,138,62,2024,8,24,3,77.96610169491525,Alta,8556
502,2022-09-10,Usulutan,Ciudad,175,130,208,2022,9,10,3,74.28571428571429,Alta,27040
505,2021-11-11,San Miguel,Montaña,109,102,74,2021,11,11,4,93.57798165137615,Alta,7548
506,2021-05-11,Usulutan,Montaña,158,93,194,2021,5,11,2,58.86075949367089,Media,18042
507,2023-07-25,San Salvador,Montaña,195,100,71,2023,7,25,3,51.28205128205128,Media,7100
511,2021-10-27,Usulutan,Ciudad,181,159,52,2021,10,27,4,87.84530386740332,Alta,8268
512,2021-09-12,Ahuachapan,Ciudad,142,57,185,2021,9,12,3,40.140845070422536,Media,10545
514,2022-08-24,Santa Ana,Playa,113,54,191,2022,8,24,3,47.78761061946903,Media,10314
515,2024-08-04,Ahuachapan,Rural,137,16,208,2024,8,4,3,11.678832116788321,Baja,3328
517,2021-01-05,Ahuachapan,Playa,132,107,60,2021,1,5,1,81.06060606060606,Alta,6420
518,2024-06-13,Santa Ana,Montaña,126,99,155,2024,6,13,2,78.57142857142857,Alta,15345
519,2024-11-24,Usulutan,Playa,127,30,221,2024,11,24,4,23.62204724409449,Baja,6630
520,2023-06-11,Usulutan,Rural,158,110,217,2023,6,11,2,69.62025316455697,Media,23870
521,2021-03-30,La Libertad,Playa,102,9,191,2021,3,30,1,8.823529411764707,Baja,1719
522,2024-02-03,Santa Ana,Montaña,161,36,40,2024,2,3,1,22.36024844720497,Baja,1440
523,2021-10-11,San Miguel,Playa,81,53,178,2021,10,11,4,65.4320987654321,Media,9434
526,2023-12-24,Ahuachapan,Rural,152,7,170,2023,12,24,4,4.605263157894736,Baja,1190
530,2024-12-14,La Paz,Montaña,114,5,167,2024,12,14,4,4.385964912280701,Baja,835
531,2021-10-05,Usulutan,Rural,89,46,167,2021,10,5,4,51.68539325842697,Media,7682
534,2021-11-11,Ahuachapan,Rural,185,6,130,2021,11,11,4,3.2432432432432434,Baja,780
539,2023-02-22,La Paz,Montaña,181,81,234,2023,2,22,1,44.751381215469614,Media,18954
541,2022-10-01,San Salvador,Ciudad,164,126,124,2022,10,1,4,76.82926829268293,Alta,15624
543,2024-04-02,La Paz,Montaña,142,39,97,2024,4,2,2,27.464788732394368,Baja,3783
544,2021-01-08,San Salvador,Ciudad,69,30,185,2021,1,8,1,43.47826086956522,Media,5550
545,2021-05-04,San Salvador,Playa,84,52,187,2021,5,4,2,61.904761904761905,Media,9724
547,2024-08-12,Santa Ana,Montaña,91,78,155,2024,8,12,3,85.71428571428571,Alta,12090
549,2024-05-23,Santa Ana,Montaña,77,46,82,2024,5,23,2,59.74025974025974,Media,3772
550,2021-02-18,La Paz,Rural,86,30,240,2021,2,18,1,34.883720930232556,Baja,7200
553,2024-03-17,Usulutan,Montaña,181,127,164,2024,3,17,1,70.1657458563536,Alta,20828
554,2023-11-25,San Salvador,Playa,162,108,151,2023,11,25,4,66.66666666666666,Media,16308
555,2023-05-15,La Libertad,Ciudad,55,38,51,2023,5,15,2,69.0909090909091,Media,1938
556,2023-02-18,Ahuachapan,Rural,75,67,249,2023,2,18,1,89.33333333333333,Alta,16683
557,2024-02-11,San Salvador,Playa,188,156,83,2024,2,11,1,82.97872340425532,Alta,12948
558,2022-03-14,Usulutan,Montaña,161,105,80,2022,3,14,1,65.21739130434783,Media,8400
559,2021-03-26,San Miguel,Rural,81,46,200,2021,3,26,1,56.79012345679012,Media,9200
560,2022-07-02,San Miguel,Montaña,191,117,212,2022,7,2,3,61.25654450261781,Media,24804
561,2024-08-26,Ahuachapan,Playa,89,16,123,2024,8,26,3,17.97752808988764,Baja,1968
562,2022-10-11,Ahuachapan,Playa,72,30,111,2022,10,11,4,41.66666666666667,Media,3330
563,2022-06-04,Usulutan,Montaña,104,77,133,2022,6,4,2,74.03846153846155,Alta,10241
564,2024-08-24,La Paz,Playa,132,13,179,2024,8,24,3,9.848484848484848,Baja,2327
566,2022-08-31,Sonsonate,Rural,182,123,56,2022,8,31,3,67.58241758241759,Media,6888
567,2021-06-05,Usulutan,Playa,151,115,185,2021,6,5,2,76.15894039735099,Alta,21275
568,2023-01-30,La Libertad,Ciudad,104,68,104,2023,1,30,1,65.38461538461539,Media,7072
569,2024-02-23,Ahuachapan,Ciudad,199,75,241,2024,2,23,1,37.68844221105528,Baja,18075
571,2021-07-26,Usulutan,Rural,105,63,232,2021,7,26,3,60.0,Media,14616
572,2022-01-03,Sonsonate,Montaña,122,59,63,2022,1,3,1,48.36065573770492,Media,3717
573,2024-04-02,San Miguel,Playa,178,139,162,2024,4,2,2,78.08988764044943,Alta,22518
576,2024-07-02,Santa Ana,Ciudad,72,42,156,2024,7,2,3,58.333333333333336,Media,6552
578,2021-03-14,Sonsonate,Rural,81,14,186,2021,3,14,1,17.28395061728395,Baja,2604
579,2023-09-13,La Paz,Montaña,109,93,41,2023,9,13,3,85.3211009174312,Alta,3813
581,2023-07-01,La Paz,Montaña,65,24,51,2023,7,1,3,36.92307692307693,Baja,1224
582,2023-04-13,La Libertad,Ciudad,67,23,144,2023,4,13,2,34.32835820895522,Baja,3312
583,2023-02-11,San Salvador,Playa,157,53,187,2023,2,11,1,33.75796178343949,Baja,9911
584,2023-02-06,Ahuachapan,Rural,134,64,92,2023,2,6,1,47.76119402985074,Media,5888
586,2022-08-02,Santa Ana,Montaña,98,10,146,2022,8,2,3,10.204081632653061,Baja,1460
590,2021-06-02,Usulutan,Playa,150,17,35,2021,6,2,2,11.333333333333332,Baja,595
593,2023-03-31,La Paz,Montaña,189,23,132,2023,3,31,1,12.16931216931217,Baja,3036
595,2024-07-23,Sonsonate,Playa,46,36,186,2024,7,23,3,78.26086956521739,Alta,6696
597,2021-04-24,La Paz,Rural,161,158,69,2021,4,24,2,98.13664596273291,Alta,10902
598,2024-05-28,San Salvador,Ciudad,123,116,106,2024,5,28,2,94.3089430894309,Alta,12296
599,2024-04-13,Usulutan,Ciudad,101,84,154,2024,4,13,2,83.16831683168317,Alta,12936
600,2022-04-12,Sonsonate,Rural,175,33,177,2022,4,12,2,18.857142857142858,Baja,5841
601,2024-01-03,San Miguel,Ciudad,187,92,70,2024,1,3,1,49.19786096256685,Media,6440
602,2023-10-22,Usulutan,Rural,183,171,170,2023,10,22,4,93.44262295081968,Alta,29070
603,2023-05-09,Sonsonate,Montaña,174,36,118,2023,5,9,2,20.689655172413794,Baja,4248
606,2021-10-09,Santa Ana,Ciudad,163,79,219,2021,10,9,4,48.466257668711656,Media,17301
607,2021-12-12,San Salvador,Ciudad,159,148,115,2021,12,12,4,93.08176100628931,Alta,17020
608,2022-03-12,Sonsonate,Rural,36,8,132,2022,3,12,1,22.22222222222222,Baja,1056
609,2023-09-27,Santa Ana,Playa,196,77,85,2023,9,27,3,39.285714285714285,Baja,6545
610,2021-03-14,Santa Ana,Ciudad,117,66,111,2021,3,14,1,56.41025641025641,Media,7326
613,2024-12-23,Usulutan,Montaña,168,74,235,2024,12,23,4,44.047619047619044,Media,17390
614,2021-01-08,San Salvador,Rural,53,9,201,2021,1,8,1,16.9811320754717,Baja,1809
618,2024-11-15,Ahuachapan,Ciudad,139,104,246,2024,11,15,4,74.82014388489209,Alta,25584
619,2021-06-25,Santa Ana,Rural,141,26,110,2021,6,25,2,18.439716312056735,Baja,2860
620,2024-11-02,San Salvador,Playa,176,170,203,2024,11,2,4,96.5909090909091,Alta,34510
621,2022-08-26,La Paz,Montaña,98,54,112,2022,8,26,3,55.10204081632652,Media,6048
622,2023-08-24,La Paz,Rural,134,40,51,2023,8,24,3,29.850746268656714,Baja,2040
623,2024-11-17,Sonsonate,Playa,106,52,248,2024,11,17,4,49.056603773584904,Media,12896
624,2022-07-18,San Salvador,Ciudad,126,51,185,2022,7,18,3,40.476190476190474,Media,9435
625,2023-03-09,San Salvador,Montaña,172,167,122,2023,3,9,1,97.09302325581395,Alta,20374
626,2021-09-05,Santa Ana,Rural,179,134,67,2021,9,5,3,74.86033519553072,Alta,8978
627,2022-10-04,La Libertad,Rural,194,126,223,2022,10,4,4,64.94845360824742,Media,28098
630,2023-06-17,Santa Ana,Playa,187,50,218,2023,6,17,2,26.737967914438503,Baja,10900
633,2024-02-24,Usulutan,Playa,164,46,198,2024,2,24,1,28.04878048780488,Baja,9108
636,2021-09-25,La Paz,Rural,184,149,116,2021,9,25,3,80.97826086956522,Alta,17284
640,2021-12-20,Sonsonate,Montaña,115,110,98,2021,12,20,4,95.65217391304348,Alta,10780
644,2021-11-08,San Miguel,Rural,199,87,212,2021,11,8,4,43.71859296482412,Media,18444
645,2024-03-08,San Miguel,Ciudad,124,68,186,2024,3,8,1,54.83870967741935,Media,12648
647,2024-01-09,Usulutan,Playa,140,51,213,2024,1,9,1,36.42857142857142,Baja,10863
648,2024-11-27,Santa Ana,Playa,152,35,206,2024,11,27,4,23.026315789473685,Baja,7210
650,2022-12-01,San Salvador,Rural,159,46,51,2022,12,1,4,28.930817610062892,Baja,2346
651,2021-05-06,La Libertad,Ciudad,192,118,89,2021,5,6,2,61.458333333333336,Media,10502
653,2022-01-25,San Salvador,Playa,173,92,78,2022,1,25,1,53.179190751445084,Media,7176
654,2024-08-10,Ahuachapan,Ciudad,196,85,121,2024,8,10,3,43.36734693877551,Media,10285
657,2023-04-02,La Libertad,Montaña,197,133,157,2023,4,2,2,67.51269035532995,Media,20881
658,2024-08-22,Usulutan,Playa,119,62,80,2024,8,22,3,52.10084033613446,Media,4960
659,2021-11-30,Santa Ana,Playa,172,27,190,2021,11,30,4,15.69767441860465,Baja,5130
660,2023-04-07,La Libertad,Playa,131,60,234,2023,4,7,2,45.80152671755725,Media,14040
661,2023-10-15,La Libertad,Montaña,159,76,182,2023,10,15,4,47.79874213836478,Media,13832
662,2023-08-21,Usulutan,Ciudad,41,35,50,2023,8,21,3,85.36585365853658,Alta,1750
664,2021-07-05,La Paz,Montaña,135,55,197,2021,7,5,3,40.74074074074074,Media,10835
666,2024-08-31,La Libertad,Rural,153,133,134,2024,8,31,3,86.9281045751634,Alta,17822
668,2023-08-31,La Paz,Montaña,86,86,198,2023,8,31,3,100.0,Alta,17028
669,2023-03-29,Ahuachapan,Rural,98,70,247,2023,3,29,1,71.42857142857143,Alta,17290
670,2022-09-04,Usulutan,Playa,44,36,66,2022,9,4,3,81.81818181818183,Alta,2376
671,2023-07-03,Usulutan,Playa,142,38,189,2023,7,3,3,26.76056338028169,Baja,7182
672,2021-11-07,Sonsonate,Ciudad,130,39,124,2021,11,7,4,30.0,Baja,4836
673,2024-06-05,Sonsonate,Rural,142,138,230,2024,6,5,2,97.1830985915493,Alta,31740
674,2022-04-21,Sonsonate,Ciudad,177,166,182,2022,4,21,2,93.78531073446328,Alta,30212
677,2021-02-13,Ahuachapan,Montaña,102,39,225,2021,2,13,1,38.23529411764706,Baja,8775
680,2023-06-12,San Miguel,Playa,128,98,122,2023,6,12,2,76.5625,Alta,11956
681,2021-09-27,La Paz,Rural,113,81,72,2021,9,27,3,71.68141592920354,Alta,5832
682,2023-02-25,Santa Ana,Rural,186,150,45,2023,2,25,1,80.64516129032258,Alta,6750
683,2022-10-26,La Paz,Ciudad,87,46,121,2022,10,26,4,52.87356321839081,Media,5566
685,2022-08-26,Santa Ana,Playa,58,38,242,2022,8,26,3,65.51724137931035,Media,9196
686,2024-04-24,Santa Ana,Playa,147,22,68,2024,4,24,2,14.965986394557824,Baja,1496
687,2024-03-11,San Salvador,Playa,146,20,115,2024,3,11,1,13.698630136986301,Baja,2300
689,2022-04-14,San Miguel,Rural,178,147,131,2022,4,14,2,82.58426966292134,Alta,19257
690,2024-08-02,San Salvador,Ciudad,147,116,65,2024,8,2,3,78.91156462585033,Alta,7540
692,2022-12-26,Sonsonate,Montaña,151,72,221,2022,12,26,4,47.682119205298015,Media,15912
695,2024-03-27,Sonsonate,Ciudad,74,10,170,2024,3,27,1,13.513513513513514,Baja,1700
696,2024-09-19,La Libertad,Playa,169,108,112,2024,9,19,3,63.905325443786985,Media,12096
697,2024-03-22,Sonsonate,Ciudad,50,19,225,2024,3,22,1,38.0,Baja,4275
700,2024-09-02,San Miguel,Playa,154,126,104,2024,9,2,3,81.81818181818183,Alta,13104
702,2023-02-27,La Libertad,Playa,42,27,177,2023,2,27,1,64.28571428571429,Media,4779
704,2021-10-01,Ahuachapan,Rural,149,44,204,2021,10,1,4,29.53020134228188,Baja,8976
705,2021-04-24,Ahuachapan,Rural,196,41,88,2021,4,24,2,20.918367346938776,Baja,3608
707,2024-07-19,La Paz,Rural,150,21,68,2024,7,19,3,14.000000000000002,Baja,1428
708,2021-07-16,Sonsonate,Playa,26,22,228,2021,7,16,3,84.61538461538461,Alta,5016
709,2024-05-02,Ahuachapan,Playa,54,50,147,2024,5,2,2,92.5925925925926,Alta,7350
710,2023-05-13,Santa Ana,Rural,163,75,188,2023,5,13,2,46.012269938650306,Media,14100
711,2023-10-03,San Miguel,Rural,93,77,93,2023,10,3,4,82.79569892473118,Alta,7161
712,2021-02-14,San Salvador,Montaña,193,150,43,2021,2,14,1,77.720207253886,Alta,6450
713,2021-03-11,San Salvador,Playa,122,33,65,2021,3,11,1,27.049180327868854,Baja,2145
714,2023-02-28,San Salvador,Rural,119,30,187,2023,2,28,1,25.210084033613445,Baja,5610
715,2024-11-23,San Miguel,Playa,52,40,195,2024,11,23,4,76.92307692307693,Alta,7800
716,2021-09-29,Ahuachapan,Rural,174,8,92,2021,9,29,3,4.597701149425287,Baja,736
717,2021-11-10,San Miguel,Rural,154,34,107,2021,11,10,4,22.07792207792208,Baja,3638
724,2024-11-21,La Paz,Ciudad,104,50,224,2024,11,21,4,48.07692307692308,Media,11200
725,2021-12-01,Ahuachapan,Playa,146,99,173,2021,12,1,4,67.8082191780822,Media,17127
727,2023-03-14,San Miguel,Playa,86,45,134,2023,3,14,1,52.32558139534884,Media,6030
729,2024-02-04,La Paz,Rural,133,40,226,2024,2,4,1,30.075187969924812,Baja,9040
730,2021-12-03,San Miguel,Montaña,180,91,221,2021,12,3,4,50.55555555555556,Media,20111
731,2023-08-11,San Miguel,Montaña,178,25,97,2023,8,11,3,14.04494382022472,Baja,2425
733,2021-12-17,San Miguel,Playa,134,62,79,2021,12,17,4,46.26865671641791,Media,4898
734,2021-06-17,San Miguel,Playa,130,72,120,2021,6,17,2,55.38461538461539,Media,8640
738,2023-03-15,Usulutan,Montaña,164,159,165,2023,3,15,1,96.95121951219512,Alta,26235
739,2024-02-01,San Miguel,Rural,145,41,98,2024,2,1,1,28.27586206896552,Baja,4018
740,2024-09-07,La Libertad,Ciudad,182,177,163,2024,9,7,3,97.25274725274726,Alta,28851
741,2024-07-15,La Paz,Playa,93,62,177,2024,7,15,3,66.66666666666666,Media,10974
742,2021-01-19,San Miguel,Montaña,188,20,131,2021,1,19,1,10.638297872340425,Baja,2620
743,2022-09-29,Usulutan,Montaña,171,72,184,2022,9,29,3,42.10526315789473,Media,13248
744,2021-02-20,Usulutan,Montaña,114,42,90,2021,2,20,1,36.84210526315789,Baja,3780
745,2023-12-07,Santa Ana,Rural,138,39,123,2023,12,7,4,28.26086956521739,Baja,4797
746,2021-04-13,Santa Ana,Rural,62,5,71,2021,4,13,2,8.064516129032258,Baja,355
748,2021-09-01,La Paz,Montaña,170,80,209,2021,9,1,3,47.05882352941176,Media,16720
750,2022-05-09,Sonsonate,Rural,156,153,82,2022,5,9,2,98.07692307692307,Alta,12546
751,2024-10-15,Usulutan,Playa,79,55,147,2024,10,15,4,69.62025316455697,Media,8085
752,2022-04-03,San Miguel,Playa,28,27,229,2022,4,3,2,96.42857142857143,Alta,6183
757,2022-10-14,Ahuachapan,Playa,196,136,231,2022,10,14,4,69.38775510204081,Media,31416
758,2023-01-14,Sonsonate,Playa,168,57,187,2023,1,14,1,33.92857142857143,Baja,10659
760,2021-02-23,La Libertad,Montaña,128,54,74,2021,2,23,1,42.1875,Media,3996
761,2022-09-05,La Paz,Rural,150,89,125,2022,9,5,3,59.333333333333336,Media,11125
763,2021-03-17,Usulutan,Playa,165,130,243,2021,3,17,1,78.78787878787878,Alta,31590
765,2024-04-22,San Salvador,Rural,69,53,89,2024,4,22,2,76.81159420289855,Alta,4717
766,2021-06-25,Santa Ana,Ciudad,183,164,248,2021,6,25,2,89.61748633879782,Alta,40672
767,2023-08-11,San Miguel,Rural,147,84,77,2023,8,11,3,57.14285714285714,Media,6468
769,2023-05-01,Sonsonate,Rural,102,88,86,2023,5,1,2,86.27450980392157,Alta,7568
774,2023-06-18,Santa Ana,Rural,94,10,99,2023,6,18,2,10.638297872340425,Baja,990
776,2024-05-29,La Libertad,Playa,138,67,189,2024,5,29,2,48.55072463768116,Media,12663
777,2021-04-02,La Paz,Playa,150,76,220,2021,4,2,2,50.66666666666667,Media,16720
778,2024-11-20,Sonsonate,Montaña,185,75,100,2024,11,20,4,40.54054054054054,Media,7500
780,2023-04-24,Ahuachapan,Rural,120,112,185,2023,4,24,2,93.33333333333333,Alta,20720
784,2021-12-30,Sonsonate,Montaña,186,140,141,2021,12,30,4,75.26881720430107,Alta,19740
785,2023-05-19,San Miguel,Montaña,112,88,169,2023,5,19,2,78.57142857142857,Alta,14872
787,2024-01-08,La Libertad,Ciudad,152,150,135,2024,1,8,1,98.68421052631578,Alta,20250
788,2024-03-08,San Miguel,Playa,162,83,70,2024,3,8,1,51.23456790123457,Media,5810
789,2024-03-20,La Libertad,Ciudad,54,20,151,2024,3,20,1,37.03703703703704,Baja,3020
790,2023-09-23,La Paz,Playa,86,13,208,2023,9,23,3,15.11627906976744,Baja,2704
791,2022-11-22,Santa Ana,Playa,109,9,69,2022,11,22,4,8.256880733944955,Baja,621
793,2023-08-12,San Salvador,Ciudad,67,61,162,2023,8,12,3,91.04477611940298,Alta,9882
795,2022-11-20,La Libertad,Rural,189,149,246,2022,11,20,4,78.83597883597884,Alta,36654
796,2022-10-05,Ahuachapan,Ciudad,167,130,61,2022,10,5,4,77.84431137724552,Alta,7930
801,2024-01-10,Usulutan,Rural,180,67,249,2024,1,10,1,37.22222222222222,Baja,16683
806,2024-01-05,La Paz,Montaña,122,19,76,2024,1,5,1,15.573770491803279,Baja,1444
808,2021-08-17,Sonsonate,Ciudad,82,69,86,2021,8,17,3,84.14634146341463,Alta,5934
810,2021-04-29,San Miguel,Montaña,140,120,243,2021,4,29,2,85.71428571428571,Alta,29160
814,2021-02-23,Sonsonate,Playa,130,65,168,2021,2,23,1,50.0,Media,10920
815,2024-02-20,Usulutan,Rural,149,83,142,2024,2,20,1,55.70469798657718,Media,11786
816,2023-12-04,La Paz,Playa,179,140,43,2023,12,4,4,78.2122905027933,Alta,6020
819,2024-10-07,San Miguel,Rural,177,172,215,2024,10,7,4,97.17514124293785,Alta,36980
821,2024-02-07,La Libertad,Playa,95,49,123,2024,2,7,1,51.578947368421055,Media,6027
823,2024-08-07,Usulutan,Playa,57,30,226,2024,8,7,3,52.63157894736842,Media,6780
827,2022-06-09,Santa Ana,Ciudad,183,53,210,2022,6,9,2,28.96174863387978,Baja,11130
828,2021-01-17,Santa Ana,Montaña,113,55,58,2021,1,17,1,48.67256637168141,Media,3190
829,2022-06-23,La Libertad,Montaña,174,146,212,2022,6,23,2,83.9080459770115,Alta,30952
831,2023-07-28,San Miguel,Playa,134,79,186,2023,7,28,3,58.95522388059702,Media,14694
832,2024-03-15,Santa Ana,Rural,153,29,149,2024,3,15,1,18.954248366013072,Baja,4321
833,2021-03-06,Usulutan,Ciudad,111,8,98,2021,3,6,1,7.207207207207207,Baja,784
834,2024-08-09,Sonsonate,Montaña,131,98,116,2024,8,9,3,74.80916030534351,Alta,11368
836,2021-05-18,Ahuachapan,Rural,141,131,182,2021,5,18,2,92.90780141843972,Alta,23842
838,2023-02-23,La Paz,Montaña,112,83,45,2023,2,23,1,74.10714285714286,Alta,3735
841,2021-01-01,Santa Ana,Playa,173,167,62,2021,1,1,1,96.53179190751445,Alta,10354
842,2023-01-22,Ahuachapan,Playa,130,103,233,2023,1,22,1,79.23076923076923,Alta,23999
843,2023-06-30,Usulutan,Ciudad,22,16,36,2023,6,30,2,72.72727272727273,Alta,576
844,2024-01-22,Ahuachapan,Rural,79,28,216,2024,1,22,1,35.44303797468354,Baja,6048
846,2023-10-17,La Libertad,Ciudad,199,5,197,2023,10,17,4,2.512562814070352,Baja,985
847,2024-09-09,San Salvador,Rural,186,63,226,2024,9,9,3,33.87096774193548,Baja,14238
848,2021-03-01,La Libertad,Playa,102,91,104,2021,3,1,1,89.2156862745098,Alta,9464
850,2022-06-23,La Libertad,Ciudad,180,76,249,2022,6,23,2,42.22222222222222,Media,18924
853,2021-12-07,San Salvador,Playa,109,34,222,2021,12,7,4,31.19266055045872,Baja,7548
856,2021-12-20,Ahuachapan,Montaña,180,70,160,2021,12,20,4,38.88888888888889,Baja,11200
857,2023-02-07,La Libertad,Montaña,77,47,236,2023,2,7,1,61.038961038961034,Media,11092
858,2024-10-07,San Salvador,Rural,86,8,39,2024,10,7,4,9.30232558139535,Baja,312
859,2022-02-23,La Libertad,Montaña,183,124,127,2022,2,23,1,67.75956284153006,Media,15748
863,2021-09-18,San Miguel,Montaña,194,80,77,2021,9,18,3,41.23711340206185,Media,6160
865,2021-03-24,Sonsonate,Ciudad,174,115,98,2021,3,24,1,66.0919540229885,Media,11270
868,2022-01-16,Santa Ana,Rural,58,20,185,2022,1,16,1,34.48275862068966,Baja,3700
870,2021-12-09,San Salvador,Rural,172,121,136,2021,12,9,4,70.34883720930233,Alta,16456
871,2023-10-26,Ahuachapan,Playa,140,37,120,2023,10,26,4,26.42857142857143,Baja,4440
873,2022-12-09,Santa Ana,Playa,189,120,223,2022,12,9,4,63.49206349206349,Media,26760
876,2023-03-02,San Miguel,Rural,150,45,133,2023,3,2,1,30.0,Baja,5985
878,2024-03-23,San Salvador,Rural,116,37,72,2024,3,23,1,31.896551724137932,Baja,2664
879,2021-11-22,Sonsonate,Montaña,196,163,117,2021,11,22,4,83.16326530612244,Alta,19071
880,2024-07-05,Santa Ana,Montaña,85,49,192,2024,7,5,3,57.647058823529406,Media,9408
883,2022-05-21,Usulutan,Rural,176,107,40,2022,5,21,2,60.79545454545454,Media,4280
884,2024-05-21,La Paz,Playa,89,26,36,2024,5,21,2,29.213483146067414,Baja,936
885,2023-09-21,Usulutan,Montaña,188,88,182,2023,9,21,3,46.808510638297875,Media,16016
887,2024-02-18,Ahuachapan,Rural,127,71,119,2024,2,18,1,55.90551181102362,Media,8449
888,2024-01-27,San Salvador,Ciudad,176,81,106,2024,1,27,1,46.02272727272727,Media,8586
890,2024-06-21,La Libertad,Rural,161,147,215,2024,6,21,2,91.30434782608695,Alta,31605
891,2023-11-08,San Salvador,Playa,168,153,181,2023,11,8,4,91.07142857142857,Alta,27693
892,2022-01-07,Santa Ana,Ciudad,41,11,148,2022,1,7,1,26.82926829268293,Baja,1628
893,2021-08-01,La Libertad,Rural,66,40,111,2021,8,1,3,60.60606060606061,Media,4440
894,2022-07-30,Santa Ana,Playa,168,156,80,2022,7,30,3,92.85714285714286,Alta,12480
897,2022-10-11,Santa Ana,Playa,84,72,116,2022,10,11,4,85.71428571428571,Alta,8352
898,2021-02-15,Santa Ana,Rural,123,45,241,2021,2,15,1,36.58536585365854,Baja,10845
899,2024-03-31,La Paz,Rural,162,72,241,2024,3,31,1,44.44444444444444,Media,17352
900,2022-06-05,San Salvador,Rural,177,131,61,2022,6,5,2,74.01129943502825,Alta,7991
901,2023-08-08,Ahuachapan,Rural,60,51,128,2023,8,8,3,85.0,Alta,6528
902,2021-12-07,Usulutan,Montaña,129,23,184,2021,12,7,4,17.829457364341085,Baja,4232
903,2022-03-03,Usulutan,Rural,171,168,139,2022,3,3,1,98.24561403508771,Alta,23352
905,2021-05-26,San Miguel,Ciudad,169,101,193,2021,5,26,2,59.76331360946746,Media,19493
907,2024-10-21,Usulutan,Rural,41,41,129,2024,10,21,4,100.0,Alta,5289
908,2023-05-08,La Libertad,Rural,177,107,230,2023,5,8,2,60.451977401129945,Media,24610
909,2021-06-08,Santa Ana,Montaña,189,134,220,2021,6,8,2,70.8994708994709,Alta,29480
910,2024-06-12,Sonsonate,Rural,113,43,240,2024,6,12,2,38.05309734513274,Baja,10320
912,2022-05-28,La Libertad,Playa,139,137,47,2022,5,28,2,98.56115107913669,Alta,6439
915,2021-06-02,Ahuachapan,Montaña,54,34,54,2021,6,2,2,62.96296296296296,Media,1836
916,2023-02-11,Usulutan,Montaña,114,86,98,2023,2,11,1,75.43859649122807,Alta,8428
920,2022-09-07,San Miguel,Ciudad,140,14,102,2022,9,7,3,10.0,Baja,1428
924,2021-11-20,La Libertad,Montaña,91,81,42,2021,11,20,4,89.01098901098901,Alta,3402
925,2023-09-01,La Libertad,Montaña,119,27,237,2023,9,1,3,22.689075630252102,Baja,6399
926,2021-07-27,La Paz,Rural,120,58,50,2021,7,27,3,48.333333333333336,Media,2900
927,2021-07-22,Ahuachapan,Rural,171,146,139,2021,7,22,3,85.38011695906432,Alta,20294
930,2021-06-09,La Libertad,Rural,95,49,160,2021,6,9,2,51.578947368421055,Media,7840
937,2023-03-12,San Miguel,Ciudad,182,178,100,2023,3,12,1,97.8021978021978,Alta,17800
943,2023-03-27,La Libertad,Montaña,148,125,144,2023,3,27,1,84.45945945945947,Alta,18000
946,2021-05-21,Ahuachapan,Ciudad,100,20,235,2021,5,21,2,20.0,Baja,4700
947,2023-10-08,Usulutan,Montaña,183,140,249,2023,10,8,4,76.50273224043715,Alta,34860
948,2021-05-21,Usulutan,Ciudad,162,107,216,2021,5,21,2,66.0493827160494,Media,23112
952,2024-09-14,Sonsonate,Rural,93,20,193,2024,9,14,3,21.50537634408602,Baja,3860
